batch,idx,sample_path,ja_value,ns,occurrences,proposed_ko
10,25,ruleEnginePage.marketing.csTypeBannerDesc,レスポンシブディスプレイバナー,ruleEnginePage,1,
10,26,ruleEnginePage.marketing.tag_womens,レディース,ruleEnginePage,1,
10,27,ruleEnginePage.gNav.reviewsUgc,レビュー·UGC,ruleEnginePage,1,
10,28,ruleEnginePage.wms.guideStep10Title,レビュー＆適用,ruleEnginePage,1,
10,29,ruleEnginePage.marketing.abBtnDownload,レポートDL,ruleEnginePage,1,
10,30,ruleEnginePage.marketing.guideTabCompareDesc,レーダーチャートとKPI比較,ruleEnginePage,1,
10,31,ruleEnginePage.marketing.radarCompare,レーダー比較,ruleEnginePage,1,
10,32,ruleEnginePage.marketing.gf1Desc,ログインし、サイドバーから「AIマーケティング→自動戦略」に移動します。本番/デモ環境を確認してください。,ruleEnginePage,1,
10,33,ruleEnginePage.marketing.gf1Title,ログイン＆環境確認,ruleEnginePage,1,
10,34,ruleEnginePage.marketing.csLogoComp,ロゴ使用準拠,ruleEnginePage,1,
10,35,ruleEnginePage.carrierLogen,ロジェン宅配,ruleEnginePage,1,
10,36,ruleEnginePage.carrierLotte,ロッテ宅配,ruleEnginePage,1,
10,37,ruleEnginePage.wms.tabLot,ロット/消費期限,ruleEnginePage,1,
10,38,ruleEnginePage.gNav.workspace,ワークスペース,ruleEnginePage,1,
10,39,ruleEnginePage.marketing.approvalSub,上記の戦略をレビューし承認すると、登録された広告チャネルを通じてマーケティングが自動展開されます。,ruleEnginePage,1,
10,40,ruleEnginePage.wms.guideTabInvDesc,不足在庫アラート、CSVインポート/エクスポート、バーコードスキャンで全倉庫の統合在庫を確認します。,ruleEnginePage,1,
10,41,ruleEnginePage.marketing.kpiImpressions,予想インプレッション,ruleEnginePage,1,
10,42,ruleEnginePage.marketing.kpiClicks,予想クリック数,ruleEnginePage,1,
10,43,ruleEnginePage.marketing.kpiConversions,予想コンバージョン数,ruleEnginePage,1,
10,44,ruleEnginePage.marketing.estConv,予想総コンバージョン,ruleEnginePage,1,
10,45,ruleEnginePage.marketing.bgGuideStep6Desc,予測タブで日平均消化額と月末予想消化を自動計算します。予測チャートで実績と予測を比較して予算超過リスクを事前検知します。,ruleEnginePage,1,
10,46,ruleEnginePage.marketing.bgGuideTip4,予測線超過で月末超過予測,ruleEnginePage,1,
10,47,ruleEnginePage.marketing.guideTabSetupDesc,予算、カテゴリ、広告チャネルを設定しAI推薦を受けます。,ruleEnginePage,1,
10,48,ruleEnginePage.marketing.bgForecastBudgetLine,予算ライン,ruleEnginePage,1,
10,49,ruleEnginePage.operations.budgetBid,予算・入札,ruleEnginePage,1,
10,50,ruleEnginePage.marketing.bgGuideSub,予算管理のすべてをご案内します,ruleEnginePage,1,
10,51,ruleEnginePage.marketing.bgGuideTitle,予算管理ガイド,ruleEnginePage,1,
10,52,ruleEnginePage.marketing.budgetTrackTitle,予算管理ダッシュボード,ruleEnginePage,1,
10,53,ruleEnginePage.marketing.bgForecastOver,予算超過が予測されます。再配分を検討してください。,ruleEnginePage,1,
10,54,ruleEnginePage.marketing.guideTip7,予算超過を防ぐため、実行前に必ずマネージャー承認に提出してください。,ruleEnginePage,1,
10,55,ruleEnginePage.operations.ai_goNow,今すぐ行く,ruleEnginePage,1,
10,56,ruleEnginePage.marketing.guideStartBtn,今すぐ開始,ruleEnginePage,1,
10,57,ruleEnginePage.operations.todayChecklist,今日のチェックリスト,ruleEnginePage,1,
10,58,ruleEnginePage.operations.campaigns,件のキャンペーン,ruleEnginePage,1,
10,59,ruleEnginePage.operations.ai_creatives,件のクリエイティブ,ruleEnginePage,1,
10,60,ruleEnginePage.operations.promotions,件のプロモーション,ruleEnginePage,1,
10,61,ruleEnginePage.wms.supNameRequired,会社名とコードは必須です。,ruleEnginePage,1,
10,62,ruleEnginePage.marketing.abReasonTiktok,低CPMで新規獲得,ruleEnginePage,1,
10,63,ruleEnginePage.operations.tabCampaignsDesc,作成・クリエイティブ・予算・入札,ruleEnginePage,1,
10,64,ruleEnginePage.operations.ai_changeImagePh,例: 「冬のテーマにして」「食べ物の写真を追加」,ruleEnginePage,1,
10,65,ruleEnginePage.marketing.campaignNamePh,例：2024年春ビューティーキャンペーン,ruleEnginePage,1,
10,66,ruleEnginePage.marketing.targetPh,例：20〜35歳女性、ビューティー・ファッション関心,ruleEnginePage,1,
10,67,ruleEnginePage.supplyChain.tabTimeline,供給タイムライン,ruleEnginePage,1,
10,68,ruleEnginePage.wms.guideTabWhDesc,倉庫を登録し、保管タイプを設定し、アクセス権限を管理し、施設別在庫レベルを監視します。,ruleEnginePage,1,
10,69,ruleEnginePage.wms.wmsHeroDesc,倉庫登録 · 入出庫 · 在庫管理 · バンドル · 宅配/特送 · コマーシャルインボイス管理,ruleEnginePage,1,
10,70,ruleEnginePage.operations.priorityActions,優先アクション,ruleEnginePage,1,
10,71,ruleEnginePage.wms.ioBulkTitle,入出庫一括アップロード,ruleEnginePage,1,
10,72,ruleEnginePage.wms.guideTabRecvDesc,入庫発注を追跡し、入庫確認すると在庫が自動更新されます。,ruleEnginePage,1,
10,73,ruleEnginePage.dash.allChSummary,全チャネルサマリー,ruleEnginePage,1,
10,74,ruleEnginePage.supplyChain.guideStep9Desc,全入力フィールドでXSS、SQLインジェクション、パストラバーサルなどのハッキング試行をリアルタイムで検知・ブロックします。,ruleEnginePage,1,
10,75,ruleEnginePage.wms.guideTabReplDesc,再注文ポイントを自動検出し、安全在庫に基づく推奨数量で発注書を作成します。,ruleEnginePage,1,
10,76,ruleEnginePage.wms.guideTabPickDesc,出庫承認ワークフローでピッキングリストを処理し、梱包伝票を印刷し、処理状況を追跡します。,ruleEnginePage,1,
10,77,ruleEnginePage.dash.analyticsModules,分析モジュール,ruleEnginePage,1,
10,78,ruleEnginePage.marketing.gf15Desc,分析結果に基づいて予算/カテゴリ/チャネルを調整し、新しいキャンペーンを作成します。繰り返すごとにAI学習が強化されます。,ruleEnginePage,1,
10,79,ruleEnginePage.marketing.csAiOpt1,動画のCTRがカルーセルの1.5倍です。動画比率を拡大してください。,ruleEnginePage,1,
10,80,ruleEnginePage.marketing.halfyear,半期（6ヶ月）,ruleEnginePage,1,
10,81,ruleEnginePage.operations.costMargin,原価/マージン,ruleEnginePage,1,
10,82,ruleEnginePage.operations.costPriceMargin,原価マージン,ruleEnginePage,1,
10,83,ruleEnginePage.marketing.csSubtitle,各プラットフォームの広告クリエイティブをデザイン・管理,ruleEnginePage,1,
10,84,ruleEnginePage.operations.ai_dupWarningDesc,同じクリエイティブがサーバーに保存されています。,ruleEnginePage,1,
10,85,ruleEnginePage.operations.ai_dupWarningTitle,同一のクリエイティブが既に存在します,ruleEnginePage,1,
10,86,ruleEnginePage.operations.influencers,名のインフルエンサー,ruleEnginePage,1,
10,87,ruleEnginePage.marketing.gf5Title,商品カテゴリ選択,ruleEnginePage,1,
10,88,ruleEnginePage.marketing.csTypeShoppingDesc,商品フィードDPA素材,ruleEnginePage,1,
10,89,ruleEnginePage.operations.viewProductList,商品リストを表示,ruleEnginePage,1,
10,90,ruleEnginePage.supplyChain.lcDesc,商品原価、物流費、関税、保険、ハンドリング費用を含む最終到着原価（Landed Cost）を計算します。,ruleEnginePage,1,
10,91,ruleEnginePage.operations.searchProduct,商品名・SKU検索...,ruleEnginePage,1,
10,92,ruleEnginePage.operations.fbUpdated,商品情報が更新されました。,ruleEnginePage,1,
10,93,ruleEnginePage.marketing.bgPnlMargin,営業マージン,ruleEnginePage,1,
10,94,ruleEnginePage.marketing.bgGuideTip3,営業利益マイナスは要注意,ruleEnginePage,1,
10,95,ruleEnginePage.marketing.quarterly,四半期（3ヶ月）,ruleEnginePage,1,
10,96,ruleEnginePage.intlNoData,国際注文なし,ruleEnginePage,1,
10,97,ruleEnginePage.wms.guideStep11Desc,国際配送用の税関インボイスをINCOTERMS、HSコード、多通貨対応で自動生成します。,ruleEnginePage,1,
10,98,ruleEnginePage.marketing.aiHubDesc1,在庫、注文、CRM、決済データを自動分析し、,ruleEnginePage,1,
10,99,ruleEnginePage.operations.statusSoldout,売り切れ,ruleEnginePage,1,
10,100,ruleEnginePage.marketing.bgGuideTabPnlDesc,売上から営業利益までのP&Lウォーターフォール分析とマージン/ROASサマリーを提供します。,ruleEnginePage,1,
10,101,ruleEnginePage.operations.applyChange,変更を適用,ruleEnginePage,1,
10,102,ruleEnginePage.wms.trackDesc,宅配社APIで配送状態をリアルタイム照会,ruleEnginePage,1,
10,103,ruleEnginePage.wms.guideStep14Desc,実地棚卸を実施します。帳簿在庫と実物を比較し、差異を特定して差異報告書を作成します。,ruleEnginePage,1,
10,104,ruleEnginePage.operations.executionFeed,実行フィード,ruleEnginePage,1,
10,105,ruleEnginePage.operations.ai_customPromptPh,希望のイメージスタイルを入力,ruleEnginePage,1,
10,106,ruleEnginePage.operations.ai_changeImageHelp,希望のイメージスタイルを入力すると、それに合わせて再生成されます。,ruleEnginePage,1,
10,107,ruleEnginePage.wms.guideTabAuditDesc,帳簿対実物比較と差異報告による実地棚卸。,ruleEnginePage,1,
10,108,ruleEnginePage.gNav.adAnalytics,広告·チャネル分析,ruleEnginePage,1,
10,109,ruleEnginePage.marketing.gf9Title,広告クリエイティブ制作,ruleEnginePage,1,
10,110,ruleEnginePage.marketing.gf6Title,広告チャネル選択,ruleEnginePage,1,
10,111,ruleEnginePage.gNav.adPerformance,広告パフォーマンス,ruleEnginePage,1,
10,112,ruleEnginePage.operations.ai_descPh,広告内容を簡単に入力,ruleEnginePage,1,
10,113,ruleEnginePage.dash.genderDist,性別・年齢分布,ruleEnginePage,1,
10,114,ruleEnginePage.marketing.gf11Desc,戦略を確定し「承認リクエスト」をクリックします。送信前に承認モーダルで予算、ROAS、チャネルを最終確認します。,ruleEnginePage,1,
10,115,ruleEnginePage.marketing.gf10Title,戦略プレビュー＆調整,ruleEnginePage,1,
10,116,ruleEnginePage.marketing.gf12Desc,提出されたキャンペーンはキャンペーンマネージャーページでリアルタイム追跡されます。ステータス（保留/承認/アクティブ/一時停止）を監視します。,ruleEnginePage,1,
10,117,ruleEnginePage.operations.newCampaign,新規キャンペーン作成,ruleEnginePage,1,
10,118,ruleEnginePage.operations.newPromo,新規プロモーション作成,ruleEnginePage,1,
10,119,ruleEnginePage.marketing.alertNewApproval,新規マーケティングキャンペーンの承認リクエストが提出されました。,ruleEnginePage,1,
10,120,ruleEnginePage.routingNewRule,新規ルール,ruleEnginePage,1,
10,121,ruleEnginePage.super.settingsNotifDesc,新規注文、クレーム受付、SLA違反時にSlack/Emailで通知します。,ruleEnginePage,1,
10,122,ruleEnginePage.settingsNotifDesc,新規注文・クレーム・SLA違反時に通知します。,ruleEnginePage,1,
10,123,ruleEnginePage.marketing.cat_travel,旅行・宿泊,ruleEnginePage,1,
10,124,ruleEnginePage.marketing.bgGuideTabForecastDesc,日平均消化に基づく月末予算消化予測と超過リスクの事前検知を行います。,ruleEnginePage,1,
10,125,ruleEnginePage.marketing.csLastSync,最終同期: たった今,ruleEnginePage,1,
10,126,ruleEnginePage.marketing.guideTip6,最適な組み合わせを見つけるため、AI推奨チャネルと手動選択を比較してください。,ruleEnginePage,1,
10,127,ruleEnginePage.marketing.abOptTip,最適化ヒント,ruleEnginePage,1,
10,128,ruleEnginePage.marketing.autoSub,月予算を設定すると、AIがTikTok・Meta・Naverなどに最適化されたマーケティング戦略を自動で策定します,ruleEnginePage,1,
10,129,ruleEnginePage.marketing.heroSub,月間予算を設定すると、AIがTikTok・Meta・Naverなどに最適化されたマーケティング戦略を自動で立案します。,ruleEnginePage,1,
10,130,ruleEnginePage.marketing.abGuideStep2Desc,月間総予算を入力するとAIエンジンが5段階分析で各チャネルの最適予算を自動配分します。予算規模に応じて高予算・低予算戦略が自動的に区分されます。,ruleEnginePage,1,
10,131,ruleEnginePage.marketing.monthly,月間（1ヶ月）,ruleEnginePage,1,
10,132,ruleEnginePage.ovActiveChannels,有効チャネル,ruleEnginePage,1,
10,133,ruleEnginePage.marketing.salesChannelSub,有効化されたチャネルにマーケティング成果データが連携されます。,ruleEnginePage,1,
10,134,ruleEnginePage.wms.guideTabLotDesc,期限切れ間近の商品の自動アラートでロット番号と消費期限を管理します。,ruleEnginePage,1,
10,135,ruleEnginePage.routingEngineDesc,条件別自動配送ルール管理,ruleEnginePage,1,
10,136,ruleEnginePage.marketing.abReasonGoogle,検索コンバージョン確保,ruleEnginePage,1,
10,137,ruleEnginePage.marketing.bgGuideStep1Desc,概要タブのKPIカードで総配分予算、実際の支出、残高を一目で確認します。バーンレートのドーナツチャートとカテゴリ配分でリアルタイムに予算の健全性を評価します。,ruleEnginePage,1,
10,138,ruleEnginePage.marketing.gf15Title,次のキャンペーンを繰り返し,ruleEnginePage,1,
10,139,ruleEnginePage.gNav.orderHub,注文センター,ruleEnginePage,1,
10,140,ruleEnginePage.enhTimelineTitle,注文タイムライン,ruleEnginePage,1,
10,141,ruleEnginePage.settingsDesc,注文収集と通知設定を管理します。,ruleEnginePage,1,
10,142,ruleEnginePage.operations.guideTipTitle,活用ティップ,ruleEnginePage,1,
10,143,ruleEnginePage.marketing.bgForecastChart,消化予測チャート,ruleEnginePage,1,
10,144,ruleEnginePage.marketing.bgGuideTip1,消化率80%超で再配分検討,ruleEnginePage,1,
10,145,ruleEnginePage.marketing.bgForecastUnder,現在のペースでは月末まで予算内です。,ruleEnginePage,1,
10,146,ruleEnginePage.marketing.cat_general,生活・雑貨,ruleEnginePage,1,
10,147,ruleEnginePage.operations.ai_changeImageTitle,画像変更リクエスト,ruleEnginePage,1,
10,148,ruleEnginePage.operations.noInfluencers,登録されたインフルエンサーはいません。,ruleEnginePage,1,
10,149,ruleEnginePage.operations.noCampaigns,登録されたキャンペーンはありません。,ruleEnginePage,1,
10,150,ruleEnginePage.operations.noPromos,登録されたプロモーションはありません。,ruleEnginePage,1,
10,151,ruleEnginePage.operations.noProducts,登録された商品はありません。商品を登録してください。,ruleEnginePage,1,
10,152,ruleEnginePage.operations.tabProductsDesc,登録・編集・停止・価格・在庫・プロモ,ruleEnginePage,1,
10,153,ruleEnginePage.operations.goalType,目標タイプ,ruleEnginePage,1,
10,154,ruleEnginePage.marketing.directInput,直接入力（ウォン）,ruleEnginePage,1,
10,155,ruleEnginePage.marketing.aiHubDesc4,直接戦略を設計するには、以下の設定を進めてください。,ruleEnginePage,1,
10,156,ruleEnginePage.operations.ai_customPromptHelp,空白の場合、タイトル/イベント/季節から自動生成,ruleEnginePage,1,
10,157,ruleEnginePage.marketing.bgGuideStepsTitle,管理6ステップ,ruleEnginePage,1,
10,158,ruleEnginePage.gNav.adminCenter,管理センター,ruleEnginePage,1,
10,159,ruleEnginePage.settleBridgeTitle,精算センター,ruleEnginePage,1,
10,160,ruleEnginePage.marketing.colCreativeName,素材/キャンペーン名,ruleEnginePage,1,
10,161,ruleEnginePage.marketing.creativePerformance,素材別クリック・CV分析,ruleEnginePage,1,
10,162,ruleEnginePage.marketing.csPerfTable,素材別パフォーマンス,ruleEnginePage,1,
10,163,ruleEnginePage.marketing.creativeTable,素材別成果テーブル,ruleEnginePage,1,
10,164,ruleEnginePage.marketing.csPerfEffScore,素材効率スコア,ruleEnginePage,1,
10,165,ruleEnginePage.marketing.gf2Desc,統合ハブでMeta、Google、Naverなどの APIキーを登録します。接続されたチャネルのみキャンペーンで使用できます。,ruleEnginePage,1,
10,166,ruleEnginePage.marketing.bgGuideTabOverviewDesc,総予算、実績、残高、バーンレート、カテゴリ配分、月次トレンドを一画面で確認します。,ruleEnginePage,1,
10,167,ruleEnginePage.marketing.abInputTitle,総予算を入力,ruleEnginePage,1,
10,168,ruleEnginePage.tabRouting,自動ルーティング,ruleEnginePage,1,
10,169,ruleEnginePage.guideStep8Desc,自動ルーティングタブで条件別ルールを作成・管理します。,ruleEnginePage,1,
10,170,ruleEnginePage.gNav.automation,自動化・AIルール,ruleEnginePage,1,
10,171,ruleEnginePage.marketing.csTypeCarouselDesc,複数画像のスライド構成,ruleEnginePage,1,
10,172,ruleEnginePage.marketing.goSetup,設定へ移動 →,ruleEnginePage,1,
10,173,ruleEnginePage.marketing.bgPacingTableTitle,詳細ペーシング,ruleEnginePage,1,
10,174,ruleEnginePage.settleBridgeDesc,詳細精算・照合機能は専用モジュールで確認できます。,ruleEnginePage,1,
10,175,ruleEnginePage.marketing.abReasonYoutubeTitle,認知＆リマケ,ruleEnginePage,1,
10,176,ruleEnginePage.operations.fieldChannels,販売チャネル,ruleEnginePage,1,
10,177,ruleEnginePage.marketing.bgGuideTip2,超過チャネルは即調整,ruleEnginePage,1,
10,178,ruleEnginePage.gNav.returnsPortal,返品ポータル,ruleEnginePage,1,
10,179,ruleEnginePage.wms.trackNumRequired,送り状番号を入力してください。,ruleEnginePage,1,
10,180,ruleEnginePage.gNav.integrationHub,連動ハブ,ruleEnginePage,1,
10,181,ruleEnginePage.marketing.goIntegrationHub,連動ハブへ移動,ruleEnginePage,1,
10,182,ruleEnginePage.marketing.connStatusOk,連動済み,ruleEnginePage,1,
10,183,ruleEnginePage.settingsAutoCollectDesc,連携チャネルからリアルタイムで自動収集します。,ruleEnginePage,1,
10,184,ruleEnginePage.super.settingsAutoCollectDesc,連携チャネルから注文データをリアルタイムで自動収集します。,ruleEnginePage,1,
10,185,ruleEnginePage.marketing.abGuideTip1,連携チャネルが多いほどAIの配分精度が向上します。最低3チャネル以上連携してください。,ruleEnginePage,1,
10,186,ruleEnginePage.marketing.channelFeeDesc,連携チャネルの手数料率を確認,ruleEnginePage,1,
10,187,ruleEnginePage.marketing.noConnectedChannels,連携ハブでAPIキーを登録してください,ruleEnginePage,1,
10,188,ruleEnginePage.marketing.abGuideStep1Desc,連携ハブでMeta、Google、TikTokなどのAPIキーを登録すると、AI予算配分に自動的にチャネルが追加されます。各チャネルの過去実績データに基づいてAIが最適な配分を計算します。,ruleEnginePage,1,
10,189,ruleEnginePage.wms.guideStep13Desc,連絡先、支払条件、リードタイム、評価でサプライヤーを登録・管理します。サプライヤー別発注履歴を追跡します。,ruleEnginePage,1,
10,190,ruleEnginePage.marketing.abGuideStep6Desc,配分後の実績をモニタリングし、次回配分時にAIがより精密な推奨を提供します。,ruleEnginePage,1,
10,191,ruleEnginePage.marketing.abGuideStep5Desc,配分結果をPDF/Excelでダウンロード、または「適用」ボタンで実際のキャンペーン予算に即座に反映できます。,ruleEnginePage,1,
10,192,ruleEnginePage.marketing.abGuideTip5,配分結果をダウンロードしてチームと共有し承認後に適用しましょう。,ruleEnginePage,1,
10,193,ruleEnginePage.intlShipGuide,配送ガイド,ruleEnginePage,1,
10,194,ruleEnginePage.deliveryNoData,配送データなし,ruleEnginePage,1,
10,195,ruleEnginePage.wms.guideTabTrackDesc,配送業者APIによるリアルタイム配送追跡とタイムライン可視化。,ruleEnginePage,1,
10,196,ruleEnginePage.wms.guideTabCarrDesc,配送業者を登録し、API接続をテストし、国内外の配送パートナーを管理します。,ruleEnginePage,1,
10,197,ruleEnginePage.gNav.developerHub,開発者ハブ,ruleEnginePage,1,
10,198,ruleEnginePage.marketing.cat_electronics,電子機器・IT,ruleEnginePage,1,
10,199,ruleEnginePage.gNav.krChannel,韓国チャネル精算,ruleEnginePage,1,
10,200,ruleEnginePage.gNav.crm,顧客・CRM,ruleEnginePage,1,
10,201,ruleEnginePage.crmSyncDoneMsg,顧客情報がCRMに正常に同期されました。,ruleEnginePage,1,
10,202,ruleEnginePage.marketing.cat_food,食品・健康,ruleEnginePage,2,
10,203,ruleEnginePage.marketing.abGuideTip2,高予算と低予算でAIの配分戦略が異なります。,ruleEnginePage,1,
10,204,ruleEnginePage.marketing.salesChannels,🌐 連携済み販売チャネル,ruleEnginePage,1,
10,205,ruleEnginePage.operations.tabPromo,🎁 クーポン/ディール/プロモ,ruleEnginePage,1,
10,206,ruleEnginePage.operations.btnPromo,🎁 プロモ,ruleEnginePage,1,
10,207,ruleEnginePage.operations.modalPromo,🎁 プロモーション設定,ruleEnginePage,1,
10,208,ruleEnginePage.operations.btnApplyPromo,🎁 プロモ適用,ruleEnginePage,1,
10,209,ruleEnginePage.marketing.goCampaignMgr,🎯 キャンペーン管理 →,ruleEnginePage,1,
10,210,ruleEnginePage.marketing.reason2,🎯 ターゲット層に基づくカスタマイズチャネル選択,ruleEnginePage,1,
10,211,ruleEnginePage.marketing.tier1,🏆 プレミアム（3億ウォン以上）,ruleEnginePage,1,
10,212,ruleEnginePage.marketing.categorySelect,🏷 販売商品カテゴリ選択（複数選択可）,ruleEnginePage,1,
10,213,ruleEnginePage.marketing.reason3,💰 最大ROIのためのAI予算最適配分,ruleEnginePage,1,
10,214,ruleEnginePage.marketing.budgetSetup,💰 月間マーケティング予算設定,ruleEnginePage,1,
10,215,ruleEnginePage.operations.priceApply,💹 価格変更を適用,ruleEnginePage,1,
10,216,ruleEnginePage.marketing.strictDateFilter,📅 キャンペーン期間フィルター,ruleEnginePage,1,
10,217,ruleEnginePage.marketing.reason1,📈 過去のキャンペーンデータに基づく最適化,ruleEnginePage,1,
10,218,ruleEnginePage.marketing.approvalWarning2,📊 承認後、キャンペーンマネージャーでリアルタイム成果を確認できます。,ruleEnginePage,1,
10,219,ruleEnginePage.marketing.tabCampaignMgmt,📋 キャンペーン管理,ruleEnginePage,1,
10,220,ruleEnginePage.marketing.submitApproval,📋 承認リクエスト提出,ruleEnginePage,1,
10,221,ruleEnginePage.marketing.guideFullTitle,📋 最初から最後まで — 完全ガイド,ruleEnginePage,1,
10,222,ruleEnginePage.wms.auditTitle,📋 棚卸し,ruleEnginePage,1,
10,223,ruleEnginePage.wms.invDemoAdj,📌 体験: 在庫調整は適用されません。,ruleEnginePage,1,
10,224,ruleEnginePage.wms.ioDemoMsg,📌 体験モード: 実際の入出庫は登録されません。,ruleEnginePage,1,
10,225,ruleEnginePage.marketing.goHelp,📚 ヘルプ,ruleEnginePage,1,
10,226,ruleEnginePage.wms.invOutOfStock,📛 品切れ,ruleEnginePage,1,
10,227,ruleEnginePage.marketing.campaignDetail2,📝 キャンペーン詳細（任意）,ruleEnginePage,1,
10,228,ruleEnginePage.marketing.channelSelect,📡 広告チャネル選択,ruleEnginePage,1,
10,229,ruleEnginePage.operations.tabCampaigns,📣 広告キャンペーン,ruleEnginePage,1,
10,230,ruleEnginePage.operations.downloadExcel,📥 Excelダウンロード,ruleEnginePage,1,
10,231,ruleEnginePage.wms.bdlTitle,📦 バンドル・キット BOM管理,ruleEnginePage,1,
10,232,ruleEnginePage.marketing.tier5,📦 フリー,ruleEnginePage,1,
10,233,ruleEnginePage.wms.trackTitle,🔍 リアルタイム配送追跡,ruleEnginePage,1,
10,234,ruleEnginePage.wms.invNoResult,🔍 検索結果がありません。,ruleEnginePage,1,
10,235,ruleEnginePage.marketing.tabPreview,🔮 AI戦略プレビュー,ruleEnginePage,1,
10,236,ruleEnginePage.marketing.generateBtn,🚀 AIマーケティング戦略を自動生成,ruleEnginePage,1,
10,237,ruleEnginePage.operations.ai_applyCampaign,🚀 キャンペーンに適用,ruleEnginePage,1,
10,238,ruleEnginePage.marketing.activate,🚀 キャンペーン有効化,ruleEnginePage,1,
10,239,ruleEnginePage.marketing.autoTitle,🚀 マーケティング自動化プラットフォーム,ruleEnginePage,1,
10,240,ruleEnginePage.marketing.sidebarCampaignActive,🟢 {{n}}キャンペーン実行中,ruleEnginePage,2,
10,241,ruleEnginePage.marketing.generating,🤖 AIがマーケティング戦略を生成中…,ruleEnginePage,1,
10,242,ruleEnginePage.marketing.channelAlloc,🤖 AIチャネル別予算配分戦略,ruleEnginePage,1,
10,243,ruleEnginePage.operations.tabInfluencer,🤝 インフルエンサー,ruleEnginePage,1,
10,244,ruleEnginePage.marketing.tier2,🥇 エンタープライズ（5千万ウォン以上）,ruleEnginePage,1,
10,245,ruleEnginePage.marketing.tier3,🥈 グロース（1千万ウォン以上）,ruleEnginePage,1,
10,246,ruleEnginePage.marketing.tier4,🥉 スターター（3百万ウォン以上）,ruleEnginePage,1,
10,247,ruleEnginePage.marketing.reason5,🧠 AI推奨クリエイティブ方向性,ruleEnginePage,1,
10,248,ruleEnginePage.routingAddBtn,＋ルール追加,ruleEnginePage,1,
