batch,idx,sample_path,ja_value,ns,occurrences,proposed_ko
08,33,pages.marketingIntel.cmpVal.instant_rollback,即時ロールバック,pages,1,
08,34,pages.marketingIntel.pricingDetail.ent_s1i2,即時ロールバック（即座のエラー復旧）,pages,1,
08,35,pages.marketingIntel.pricingDetail.pro_s4i4,収集ログ基本表示,pages,1,
08,36,pages.marketingIntel.dashGuide.tabChannel,各チャネルのKPI（支出、クリック、コンバージョン、ROAS）を詳細分析します。,pages,1,
08,37,pages.marketingIntel.dashGuide.feat4Desc,各チャネルの手数料率が精算に自動反映されます。,pages,1,
08,38,pages.marketingIntel.dashGuide.step4Desc,各連携チャネルの支出、クリック、コンバージョン、ROASをリアルタイムで追跡できます。,pages,1,
08,39,pages.marketingIntel.omniChannel.searchPlaceholder,商品名またはSKUで検索,pages,1,
08,40,pages.marketingIntel.channelKpi.inquiriesPurchases,問い合わせ・購買転換,pages,1,
08,41,pages.marketingIntel.cmpVal.dom_global,国内+グローバル,pages,1,
08,42,pages.marketingIntel.cmpVal.domestic_core,国内コア,pages,1,
08,43,pages.marketingIntel.pricingDetail.growth_desc,国内コマースチャネルと基本CRM自動化で売上を伸ばしましょう。,pages,1,
08,44,pages.marketingIntel.omniChannel.guideSettingsName,在庫モニタリング,pages,1,
08,45,pages.marketingIntel.pricingDetail.pro_s4i1,在庫調整・ロケーション管理・バーコード連携,pages,1,
08,46,pages.marketingIntel.pricingDetail.growth_s4i4,基本WMS（在庫・アラート・入出庫）,pages,1,
08,47,pages.marketingIntel.pricingDetail.pro_s7i4,基本同期ログ表示,pages,1,
08,48,pages.marketingIntel.campaignMgr.newCampaignSubtitle,基本情報を入力,pages,1,
08,49,pages.marketingIntel.sidebar.footerLine1,売上 + リスク + ガバナンス,pages,1,
08,50,pages.marketingIntel.descSkuProfit,売上・原価・広告費・P&L,pages,1,
08,51,pages.marketingIntel.cmpRow.r22,多言語・通貨,pages,1,
08,52,pages.marketingIntel.pricingDetail.ent_tagline,大規模eコマース・エージェンシー・グループ,pages,1,
08,53,pages.marketingIntel.guideContractDesc,契約条件、e-Sign、ホワイトリスト管理,pages,1,
08,54,pages.marketingIntel.channelKpi.inquiriesPurchasesDesc,実質的な売上転換の最大化,pages,1,
08,55,pages.marketingIntel.marketingIntel.pricing.faq5q,対応決済方法は？,pages,1,
08,56,pages.marketingIntel.pricingDetail.ent_s8i4,専任オンボーディング・年間研修,pages,1,
08,57,pages.marketingIntel.cmpVal.dedicated_manager,専任マネージャー,pages,1,
08,58,pages.marketingIntel.pricingDetail.ent_s9i2,専任マネージャー配置,pages,1,
08,59,pages.marketingIntel.cmpRow.r8,市場インテリジェンス,pages,1,
08,60,pages.marketingIntel.pricingDetail.ent_s3,市場インテリジェンス（新）,pages,1,
08,61,pages.marketingIntel.cmpVal.market_share,市場シェア,pages,1,
08,62,pages.marketingIntel.pricingDetail.pro_l3,市場シェア・トレンドAI — Enterprise,pages,1,
08,63,pages.marketingIntel.pricingDetail.ent_s3i1,市場シェア分析,pages,1,
08,64,pages.marketingIntel.pricingDetail.ent_s9i3,年間契約ベースのカスタム割引,pages,1,
08,65,pages.marketingIntel.marketingIntel.pricing.heroSaving,年間決済で最大,pages,1,
08,66,pages.marketingIntel.marketingIntel.pricing.faq3a,年間決済で月間比最大30%割引。割引率はプランにより異なります。,pages,1,
08,67,pages.marketingIntel.marketingIntel.pricing.faq3q,年間決済の割引率は？,pages,1,
08,68,pages.marketingIntel.tabs.marketingDesc,広告·キャンペーン統合分析,pages,1,
08,69,pages.marketingIntel.onboarding.guideSecMarketer,広告、アトリビューション、AI、CRM、A/B。,pages,1,
08,70,pages.marketingIntel.cmpRow.r19,広告プラットフォーム連携,pages,1,
08,71,pages.marketingIntel.cmpRow.r6,広告・チャネル分析,pages,1,
08,72,pages.marketingIntel.pricingDetail.growth_s2,広告・チャネル分析（国内）,pages,1,
08,73,pages.marketingIntel.pageSub,広告成果・精算・クリエイター・SKU収益性・コホート・ESGを統合管理,pages,1,
08,74,pages.marketingIntel.pricingDetail.growth_s2i1,広告要約・チャネル・商品分析,pages,1,
08,75,pages.onboarding.guideSecMarketer,広告連携、アトリビューション、AI、CRM、A/B。,pages,1,
08,76,pages.marketingIntel.campaignMgr.newCampaignWarn,必須項目を入力してください,pages,1,
08,77,pages.marketingIntel.pricingDetail.growth_tagline,成長期の中小セラー・ブランド,pages,1,
08,78,pages.marketingIntel.descSettlement,手数料・広告費・為替,pages,1,
08,79,pages.marketingIntel.campaignMgr.approvalWarn2,承認取消はできません,pages,1,
08,80,pages.marketingIntel.campaignMgr.approvalWarn1,承認後すぐに運用されます,pages,1,
08,81,pages.marketingIntel.campaignMgr.afterApprovalDesc,承認後に自動有効化,pages,1,
08,82,pages.marketingIntel.cmpVal.owner_streaming,担当者・ストリーミング,pages,1,
08,83,pages.marketingIntel.influencer.connectedPlatforms,接続済プラットフォーム,pages,1,
08,84,pages.marketingIntel.influencer.desc_settle,支払い·監査·過払い検出,pages,1,
08,85,pages.marketingIntel.descCreator,支払・貢献度・著作権,pages,1,
08,86,pages.marketingIntel.marketingIntel.pricing.loadingText,料金情報を読み込み中...,pages,1,
08,87,pages.marketingIntel.campaignMgr.newCampaignTitle,新規キャンペーン登録,pages,1,
08,88,pages.marketingIntel.newUsers,新規ユーザー,pages,1,
08,89,pages.marketingIntel.skuTopMarginSku,最高マージンSKU,pages,1,
08,90,pages.marketingIntel.cohortSub,月別新規ユーザーのリテンションとLTVを分析します。,pages,1,
08,91,pages.marketingIntel.pricingDetail.growth_s4i5,月次精算・配送・Excel出力,pages,1,
08,92,pages.marketingIntel.pricingDetail.pro_s4i2,月次精算連携・税金請求書・決済承認,pages,1,
08,93,pages.marketingIntel.influencer.unverifiedChannels,未認証チャネル,pages,1,
08,94,pages.marketingIntel.attrData.subtitle,正確Shapley (2^n) · ベイジアンMMM · マルコフ連鎖 · インクリメンタルアップリフト · トンプソンA/B,pages,1,
08,95,pages.marketingIntel.payRemaining,残額支払い,pages,1,
08,96,pages.marketingIntel.pricingDetail.growth_s6i2,決済一覧・Excel,pages,1,
08,97,pages.marketingIntel.pricingDetail.growth_s4i2,注文ハブ（全注文・クレーム・返品・配送）,pages,1,
08,98,pages.marketingIntel.dashGuide.tipsTitle,活用ヒント,pages,1,
08,99,pages.marketingIntel.pricingDetail.ent_s8i2,無制限アカウント・ユーザー・チーム,pages,1,
08,100,pages.marketingIntel.pricingDetail.free_tagline,無料で始めるプラットフォーム体験,pages,1,
08,101,pages.marketingIntel.marketingIntel.pricing.faq1q,無料プランではどの機能が使えますか？,pages,1,
08,102,pages.marketingIntel.marketingIntel.pricing.faq1a,無料プランはKPIダッシュボード、FAQ、動画チュートリアルなどの基本機能を提供します。,pages,1,
08,103,pages.marketingIntel.omniChannel.badgeFree,無料基本プラン,pages,1,
08,104,pages.marketingIntel.pricingDetail.free_s3i1,現在のプラン確認,pages,1,
08,105,pages.marketingIntel.descEsg,環境・社会・ガバナンス,pages,1,
08,106,pages.marketingIntel.esgSub,環境・社会・ガバナンス指標をモニタリングします。,pages,1,
08,107,pages.marketingIntel.attrData.filterIssue,異常のみ,pages,1,
08,108,pages.marketingIntel.pricingDetail.pro_s9i3,異常検知・競合AI分析,pages,1,
08,109,pages.marketingIntel.campaignMgr.noCampaigns,登録されたキャンペーンがありません。,pages,1,
08,110,pages.marketingIntel.pricingDetail.pro_l7,監査ログ全体エクスポート — Enterprise,pages,1,
08,111,pages.marketingIntel.pricingDetail.ent_s6i6,競合レビュー比較分析,pages,1,
08,112,pages.marketingIntel.pricingDetail.ent_s3i2,競合広告トラッキング（AI）,pages,1,
08,113,pages.marketingIntel.pricingDetail.growth_s6i1,精算履歴・チャネル・Excel,pages,1,
08,114,pages.marketingIntel.graphScore.connectionCount,結合ノード,pages,1,
08,115,pages.marketingIntel.omniChannel.integFail,統合に失敗しました,pages,1,
08,116,pages.marketingIntel.omniChannel.guideFeedDesc,統合商品リスト・SKU検索,pages,1,
08,117,pages.marketingIntel.omniChannel.integSuccess,統合成功！商品 {{products}}件・注文 {{orders}}件を同期しました,pages,1,
08,118,pages.marketingIntel.omniChannel.guideTrendDesc,統合注文管理・ステータス変更,pages,1,
08,119,pages.marketingIntel.kakao.statCamp,総キャンペーン,pages,1,
08,120,pages.marketingIntel.totalClicks,総クリック,pages,1,
08,121,pages.marketingIntel.kakao.totalCost,総コスト,pages,1,
08,122,pages.marketingIntel.dashGuide.tabOverview,総売上、広告費、ROAS等の主要KPIをリアルタイム監視します。,pages,1,
08,123,pages.marketingIntel.pricingDetail.growth_s8i2,自分のアクティビティ履歴,pages,1,
08,124,pages.marketingIntel.cmpVal.own_history,自分の履歴,pages,1,
08,125,pages.marketingIntel.pricingDetail.pro_l8,自動レポート・予約送信 — Enterprise,pages,1,
08,126,pages.marketingIntel.pricingDetail.ent_s7i5,自動レポート生成・予約送信,pages,1,
08,127,pages.marketingIntel.cmpVal.auto_scheduled_share,自動・予約・共有,pages,1,
08,128,pages.marketingIntel.cmpRow.r16,自動化&ルールエンジン,pages,1,
08,129,pages.marketingIntel.guideSettleDesc,自動精算検証と異常検出,pages,1,
08,130,pages.marketingIntel.descPerformance,表示・クリック・ROAS・ACOS,pages,1,
08,131,pages.marketingIntel.influencer.dupSub,複数アカウント検出,pages,1,
08,132,pages.marketingIntel.omniChannel.authTitle,認証キー設定,pages,1,
08,133,pages.marketingIntel.marketingIntel.pricing.heroDesc,販売・広告・分析チャネルのAPIキーを登録し接続状態を管理します。,pages,1,
08,134,pages.marketingIntel.marketingIntel.pricing.btnSubscribe,購読する,pages,1,
08,135,pages.marketingIntel.marketingIntel.pricing.termsNote,購読により利用規約に同意したものとみなされます。,pages,1,
08,136,pages.marketingIntel.marketingIntel.pricing.faq6a,購読開始後7日以内は全額返金。以降は残期間の部分返金が適用されます。,pages,1,
08,137,pages.marketingIntel.marketingIntel.pricing.faq6q,返金ポリシーは？,pages,1,
08,138,pages.marketingIntel.marketingIntel.pricing.faq2q,途中でプラン変更できますか？,pages,1,
08,139,pages.marketingIntel.campaignMgr.alertOnly,通知のみ,pages,1,
08,140,pages.marketingIntel.pricingDetail.growth_s7i3,通貨選択（KRW/USD/JPY/EURグローバル）,pages,1,
08,141,pages.marketingIntel.attrData.noTimeSeriesData,連携チャネルから時系列データが収集されると自動的に分析が開始されます。連携ハブでチャネルを接続してください。,pages,1,
08,142,pages.marketingIntel.dashGuide.tip1,連携ハブでチャネルを追加するとダッシュボードに自動反映されます。,pages,1,
08,143,pages.marketingIntel.dashGuide.step1Title,連携ハブでチャネル接続,pages,1,
08,144,pages.marketingIntel.dashGuide.step1Desc,連携ハブメニューで販売チャネル（Naver、Coupangなど）と広告チャネル（Meta、Googleなど）のAPIキーを登録してください。登録されたチャネルはダッシュボードに自動反映されます。,pages,1,
08,145,pages.marketingIntel.attrData.guideCohortDesc,週次コホートのリテンション率をヒートマップで可視化。,pages,1,
08,146,pages.marketingIntel.attrData.tabCohortDesc,週次リテンション,pages,1,
08,147,pages.marketingIntel.attrData.noAbData,進行中のA/Bテストデータがありません。キャンペーンマネージャーからA/Bテストを作成してください。,pages,1,
08,148,pages.marketingIntel.pricingDetail.ent_s7i1,運用ハブアラート送信（管理者通知）,pages,1,
08,149,pages.marketingIntel.pricingDetail.ent_s7,運用＆ガバナンス全体（新）,pages,1,
08,150,pages.marketingIntel.channelKpi.selectedGoals,選択された目標,pages,1,
08,151,pages.marketingIntel.influencer.dupSuspected,重複疑い,pages,1,
08,152,pages.marketingIntel.marketingIntel.pricing.btnViewLess,閉じる ▲,pages,1,
08,153,pages.marketingIntel.onboarding.roleDev,開発者・IT管理者,pages,2,
08,154,pages.marketingIntel.attrData.tabMarkovDesc,除去効果+ダブルML,pages,1,
08,155,pages.marketingIntel.attrData.guideMarkovDesc,除去効果とダブルMLベース純増分効果を分析。,pages,1,
08,156,pages.marketingIntel.pricingDetail.growth_s3i6,離脱ポップアップ・Webポップアップ（基本）,pages,1,
08,157,pages.marketingIntel.pricingDetail.pro_s1i1,離脱・LTV・購買確率予測,pages,1,
08,158,pages.marketingIntel.channelKpi.brandAwarenessDesc,露出とリーチの最大化,pages,1,
08,159,pages.marketingIntel.onboarding.stepAsiaLogisticsDesc,韓国・日本・東南アジア3PL、関税・通関自動化、多国倉庫管理を設定します。,pages,2,
08,160,pages.marketingIntel.pricingDetail.growth_s3i1,顧客DB・360°ビュー・タグ管理,pages,1,
08,161,pages.marketingIntel.onboarding.stepReturnsDesc,顧客返品申請→検品→再入庫→返金を自動化し、返品原因を分析します。,pages,2,
08,162,pages.writeback.cfgApprovalGateDesc,高リスク操作に承認必要,pages,2,
08,163,pages.marketingIntel.pricingDetail.pro_s4,高度なWMS+コマース拡張,pages,1,
08,164,pages.marketingIntel.pricingDetail.ent_s4i6,高度なデータマッピング,pages,1,
08,165,pages.marketingIntel.pricingDetail.ent_s6,高度なマーケティング（新）,pages,1,
08,166,pages.marketingIntel.pricingDetail.pro_s9,高度な分析＆BI,pages,1,
08,167,pages.marketingIntel.cmpVal.advanced_custom,高度カスタム,pages,1,
08,168,pages.marketingIntel.omniChannel.groupJapan,🇯🇵 日本マーケットプレイス,pages,1,
08,169,pages.marketingIntel.omniChannel.groupDomestic,🇰🇷 韓国マーケットプレイス,pages,1,
08,170,pages.marketingIntel.omniChannel.groupGlobal,🌍 グローバルマーケットプレイス,pages,1,
08,171,pages.marketingIntel.marketingIntel.unified.selectMarkets,🌍 ターゲット市場,pages,2,
08,172,pages.marketingIntel.tabEsg,🌿 ESGレポート,pages,1,
08,173,pages.graphScore.guideCreativeName,🎬 クリエイティブスコア,pages,2,
08,174,pages.marketingIntel.omniChannel.planFree,🎮 無料体験：実データ連携はPro購読時利用可能,pages,1,
08,175,pages.marketingIntel.attrData.shapleyTitle,🎯 チャネル別Exact Shapley貢献度,pages,1,
08,176,pages.marketingIntel.campaignMgr.newCampaignBtn,🎯 新規キャンペーン承認登録,pages,1,
08,177,pages.marketingIntel.influencer.tab_roi,🏆 ROIランキング,pages,1,
08,178,pages.marketingIntel.tabCohort,👥 コホート分析,pages,1,
08,179,pages.marketingIntel.attrData.shapleyBudgetRec,💡 Shapleyベース予算推奨,pages,1,
08,180,pages.marketingIntel.attrData.ltvcacTitle,💰 チャネル別 LTV vs CAC,pages,1,
08,181,pages.marketingIntel.attrData.guideCohortName,📅 コホート分析,pages,2,
08,182,pages.marketingIntel.campaignMgr.tabGantt,📅 スケジュール,pages,1,
08,183,pages.marketingIntel.attrData.cohortTitle,📅 週次購入コホート — リテンション率(%),pages,1,
08,184,pages.marketingIntel.attrData.mmmSim,📈 MMMシミュレーション結果,pages,1,
08,185,pages.marketingIntel.attrData.guideMmmName,📈 ベイジアンMMM,pages,1,
08,186,pages.marketingIntel.attrData.mmmTitle,📈 ベイジアンMMM — チャネル貢献度 (52週),pages,1,
08,187,pages.graphScore.guideSummaryName,📊 サマリーダッシュボード,pages,2,
08,188,pages.marketingIntel.marketingIntel.pricing.compareBtnShow,📊 プラン比較を見る,pages,1,
08,189,pages.marketingIntel.attrData.guideMtaName,📊 マルチタッチMTA,pages,1,
08,190,pages.marketingIntel.marketingIntel.pricing.compareBtnHide,📊 比較を閉じる,pages,1,
08,191,pages.marketingIntel.attrData.anomalySummary,📊 異常検知サマリー,pages,1,
08,192,pages.marketingIntel.dashGuide.tabsTitle,📋 タブ別機能案内,pages,1,
08,193,pages.marketingIntel.attrData.modelCompareTable,📋 モデル別チャネル貢献度比較表 (%),pages,1,
08,194,pages.marketingIntel.attrData.upliftTitle,📐 増分モデル (ダブルMLアップリフト),pages,1,
08,195,pages.marketingIntel.influencer.tab_contract,📝 契約 & ホワイトリスト,pages,1,
08,196,pages.marketingIntel.campaignMgr.tabMonitor,📡 モニタリング,pages,1,
08,197,pages.reconciliation.tabUpload,📤 商品アップロード,pages,1,
08,198,pages.reconciliation.uploadTitle,📤 商品一括アップロード,pages,1,
08,199,pages.graphScore.guideSkuName,📦 SKUスコア,pages,2,
08,200,pages.graphScore.guideBrowserName,🔍 グラフブラウザ,pages,2,
08,201,pages.marketingIntel.omniChannel.planPro,🔑 Pro実連携：全チャネルAPI統合有効,pages,1,
08,202,pages.marketingIntel.omniChannel.btnAuthKey,🔑 認証キー設定,pages,1,
08,203,pages.marketingIntel.campaignMgr.tabBudgetAlert,🔔 予算アラート,pages,1,
08,204,pages.marketingIntel.campaignMgr.tabCrm,🔗 CRMチャネル,pages,1,
08,205,pages.marketingIntel.attrData.guideMarkovName,🔗 マルコフ+アップリフト,pages,1,
08,206,pages.marketingIntel.attrData.markovTitle,🔗 マルコフ連鎖 — 除去効果,pages,1,
08,207,pages.marketingIntel.attrData.radarCompare,🕸️ チャネル貢献度レーダー比較,pages,1,
08,208,pages.marketingIntel.dashGuide.stepsTitle,🚀 クイックスタートガイド,pages,1,
08,209,pages.marketing.sidebarAlertCount,🚨 {{n}}件アラート,pages,1,
08,210,pages.marketingIntel.campaignMgr.tabCopywriter,🤖 AIコピー,pages,1,
08,211,pages.graphScore.guideInfluencerName,🤝 インフルエンサースコア,pages,2,
08,212,pages.marketingIntel.tabCreator,🤝 クリエイター精算,pages,1,
08,213,pages.marketingIntel.influencer.tab_identity,🧑 クリエイター統合,pages,1,
08,214,pages.marketingIntel.attrData.guideAbName,🧪 ベイジアンA/B,pages,1,
08,215,performance.exportReport,と比較してくださいレポートのエクスポート,performance,1,
08,216,performance.creativePerf,クリエイティブなパフォーマンス,performance,1,
08,217,performance.colCtr,クリック率%,performance,1,
08,218,performance.channelPerf,チャネルのパフォーマンス,performance,1,
08,219,performance.title,パフォーマンス ハブ,performance,1,
08,220,performance.subtitle,リアルタイム KPI モニタリング · 異常検出 · クロスチャネル分析,performance,1,
08,221,performance.topProducts,人気の製品,performance,1,
08,222,performance.anomalyDetected,異常が検出されました,performance,1,
08,223,performance.noAnomaly,異常は検出されませんでした,performance,1,
08,224,performance.audienceInsights,視聴者に関する洞察,performance,1,
08,225,ruleEnginePage.marketing.createCampaign,+ マーケティングキャンペーン作成,ruleEnginePage,1,
08,226,ruleEnginePage.marketing.addCampaign,+ 新規キャンペーン作成,ruleEnginePage,1,
08,227,ruleEnginePage.marketing.abMinBudget,"100,000以上入力してください",ruleEnginePage,1,
08,228,ruleEnginePage.marketing.gf5Desc,11カテゴリ（美容、ファッション、食品など）から選択します。複数選択でクロス分析が可能になり精度が向上します。,ruleEnginePage,1,
08,229,ruleEnginePage.marketing.abOptTipText,14日ごとにクリエイティブ更新,ruleEnginePage,1,
08,230,ruleEnginePage.marketing.csTypeVideoDesc,15～60秒ショート動画の自動制作,ruleEnginePage,1,
08,231,ruleEnginePage.marketing.selectAtLeast2,2つ以上選択してください,ruleEnginePage,1,
08,232,ruleEnginePage.marketing.selectCampaignsDesc,2つ以上選択して比較,ruleEnginePage,1,
08,233,ruleEnginePage.marketing.csAiOpt3,2週間以上の素材は広告疲労が上昇します。新しいクリエイティブに交換してください。,ruleEnginePage,1,
08,234,ruleEnginePage.marketing.abGuideStepsTitle,6ステップ,ruleEnginePage,1,
08,235,ruleEnginePage.marketing.csTypeStoryDesc,9:16縦型フルスクリーン,ruleEnginePage,1,
08,236,ruleEnginePage.marketing.gf6Desc,AIがカテゴリ＋予算分析に基づいて最適なチャネルの組み合わせを推奨します。手動でチャネルを追加・削除できます。,ruleEnginePage,1,
08,237,ruleEnginePage.marketing.gf13Desc,AIがリアルタイムデータを分析し、パフォーマンスの低いチャネルから高いチャネルへ予算を自動的に再配分します。,ruleEnginePage,1,
08,238,ruleEnginePage.marketing.abGuideStep4Desc,AIが提示するチャネル別戦略根拠を確認します。最適化のヒントとともに詳細に説明します。,ruleEnginePage,1,
08,239,ruleEnginePage.marketing.abInputDesc,AIが最適配分を推奨,ruleEnginePage,1,
08,240,ruleEnginePage.marketing.abGuideSub,AIの配分方法と活用法,ruleEnginePage,1,
08,241,ruleEnginePage.marketing.noCreativeDesc,AIオートマーケティングでキャンペーンを作成してください,ruleEnginePage,1,
08,242,ruleEnginePage.marketing.csAiGenTitle,AIクリエイティブ生成,ruleEnginePage,1,
08,243,ruleEnginePage.marketing.csFeatAiCopy,AIコピー生成,ruleEnginePage,1,
08,244,ruleEnginePage.marketing.tabAiDesign,AIデザイン,ruleEnginePage,1,
08,245,ruleEnginePage.marketing.abBtnGenerate,AIプラン生成,ruleEnginePage,1,
08,246,ruleEnginePage.marketing.aiHubBtn,AIマーケティングハブ,ruleEnginePage,1,
08,247,ruleEnginePage.marketing.aiHubTitle,AIマーケティングハブを先に確認,ruleEnginePage,1,
08,248,ruleEnginePage.marketing.guideFullSub,AIマーケティング自動化プラットフォームの完全ワークフローをステップバイステップでご案内します。,ruleEnginePage,1,
