batch,idx,sample_path,ja_value,ns,occurrences,proposed_ko
02,31,crm.aiHub.catalogSync.lowStockAlertTitle,⚠️ 在庫不足アラート ({{n}}件),crm,1,
02,32,crm.email.alertAuto.tabFired,⚡ ルール発動,crm,1,
02,33,crm.email.catalogSync.unregisterChannelAction,⛔ チャネル解除,crm,1,
02,34,crm.aiHub.catalogSync.reviews.draftGenerated,✅ AI返信ドラフトが生成されました。,crm,1,
02,35,crm.aiHub.catalogSync.disconnectDoneToast,✅ {{n}}商品のチャネル接続解除完了！,crm,1,
02,36,crm.aiHub.catalogSync.registerDoneToast,✅ {{n}}商品のチャネル登録完了！,crm,1,
02,37,crm.aiHub.catalogSync.priceEditDoneToast,✅ {{n}}商品の価格編集完了！,crm,1,
02,38,crm.email.catalogSync.registerDoneMsg,✅ {{prodCount}}商品 · {{chCount}}チャネル 登録完了！,crm,1,
02,39,crm.aiHub.catalogSync.categoryAdded,✅ カテゴリが追加されました。,crm,1,
02,40,crm.aiHub.catalogSync.catMapSaved,✅ カテゴリマッピングが保存されました。,crm,1,
02,41,crm.email.catalogSync.registerToChannelAction,✅ チャネル登録,crm,1,
02,42,crm.aiHub.catalogSync.registerDoneMsg,✅ チャネル登録が完了しました！,crm,1,
02,43,crm.email.dt.qualityLiveTitle,✅ ライブデータ (Real Data),crm,1,
02,44,crm.aiHub.catalogSync.priceEditDoneMsg,✅ 価格編集が完了しました！,crm,1,
02,45,crm.aiHub.catalogSync.crossSyncToast,✅ 商品データが価格最適化と同期されました。,crm,1,
02,46,crm.email.catalogSync.finalReviewTitle,✅ 最終レビュー & 管理者承認,crm,1,
02,47,crm.email.catalogSync.managerApprovalText,✍️ 管理者承認: 上記価格で{{chCount}}チャネルに{{prodCount}}商品を登録,crm,1,
02,48,crm.email.conn.dwBadge1,✓ Zero-ETLパイプライン,crm,1,
02,49,crm.email.settlements.importSuccess,✓ インポート成功,crm,1,
02,50,crm.email.conn.dwBadge2,✓ リアルタイムストリーミング,crm,1,
02,51,crm.email.conn.dwBadge5,✓ 圧縮・パーティショニング,crm,1,
02,52,crm.email.mr.apvQueued,✓ 承認キューに登録済み,crm,1,
02,53,crm.email.conn.dwBadge4,✓ 自動スキーマ進化,crm,1,
02,54,crm.aiHub.crm.email.tplNew,✨ 新規テンプレート,crm,1,
02,55,crm.aiHub.catalogSync.csvImportEmpty,❌ CSVファイルに有効なデータがありません。,crm,1,
02,56,crm.aiHub.catalogSync.csvImportError,❌ CSVファイル処理中にエラーが発生しました。,crm,1,
02,57,crm.aiHub.catalogSync.excelImportEmpty,❌ Excelファイルに有効なデータがありません。,crm,1,
02,58,crm.aiHub.catalogSync.excelImportError,❌ Excelファイル処理中にエラーが発生しました。,crm,1,
02,59,crm.aiHub.crm.email.msgTplReq,❌ 必須項目を入力してください,crm,1,
02,60,crm.aiHub.webPopup.step1,「検知開始」ボタンをクリック,crm,1,
02,61,crm.email.ds.fLikes,いいね数,crm,1,
02,62,crm.aiHub.catalogSync.cat_toys_hobbies,おもちゃ & ホビー,crm,1,
02,63,crm.aiHub.catalogSync.reportBuilder.dropHere,ここにドロップ,crm,1,
02,64,crm.aiHub.journey.confirmDelete,このジャーニーを削除しますか？,crm,1,
02,65,crm.aiHub.webPopup.aiApply,このデザインを適用,crm,1,
02,66,crm.email.pxl.deleteConfirm,このピクセルを削除しますか？,crm,1,
02,67,crm.aiHub.catalogSync.syncThisProduct,この商品を同期,crm,1,
02,68,crm.email.mr.dedDeleteConfirm,この控除項目を削除しますか？,crm,1,
02,69,crm.aiHub.catalogSync.settlements.detailCsvBtn,この精算CSVダウンロード,crm,1,
02,70,crm.aiHub.crm.deleteConfirm,この顧客を削除しますか？,crm,1,
02,71,crm.aiHub.catalogSync.reviews.aiReplyNegative,"こんにちは、

{{product}}のご利用中にご不便をおかけし申し訳ございません。

専任のCSスタッフを配定し24時間以内にご連絡いたします。🙇",crm,1,
02,72,crm.aiHub.catalogSync.reviews.aiReplyNeutral,"こんにちは、

{{product}}をご利用いただきありがとうございます。{{category}}に関するフィードバックを確認しました。

担当チームに報告し改善に努めます。",crm,1,
02,73,crm.aiHub.catalogSync.reviews.aiReplyPositive,"こんにちは！😊

{{product}}への素敵なレビューをありがとうございます！お客様からのフィードバックはチーム全体の励みになります。

引き続き良い製品とサービスをお届けします。またのご利用をお待ちしております！🙏",crm,1,
02,74,crm.aiHub.catalogSync.webPopup.privacyNote,ご入力情報はプロモーション目的のみに使用されます。,crm,1,
02,75,crm.email.dt.fillAllFields,すべてのフィールドを入力してください,crm,1,
02,76,crm.aiHub.catalogSync.fixedPriceDesc,すべての商品に同じ価格を設定します。,crm,1,
02,77,crm.aiHub.catalogSync.fullSyncDesc,すべての商品データを最初から完全に同期します。大量データ処理に時間がかかります。,crm,1,
02,78,crm.aiHub.catalogSync.pnl.noAnomaliesDesc,すべての指標が正常範囲内です。,crm,1,
02,79,crm.email.campaignMgr.noBudgetAlerts,すべて正常,crm,1,
02,80,crm.email.catalogSync.roundingNone,なし,crm,1,
02,81,crm.aiHub.dashGuide.tip1,まず概要タブでビジネス全体の健全性を把握しましょう。,crm,1,
02,82,crm.aiHub.catalogSync.dt.qualityNoneDesc,まだ連携されておらずデータを収集できません。連動ハブでAPIキーを登録してください。,crm,1,
02,83,crm.aiHub.catalogSync.webPopup.closingSoon,まもなく自動で閉じます。,crm,1,
02,84,crm.aiHub.webPopup.closingSoon,まもなく閉じます…,crm,1,
02,85,crm.aiHub.catalogSync.reportBuilder.tplSubtitle,よく使うレポートパターンを素早く適用できます,crm,1,
02,86,crm.email.campaignMgr.noActive,アクティブキャンペーンなし,crm,1,
02,87,crm.aiHub.catalogSync.recon.reconDesc,アップロードされたデータと手数料ルールを比較し差異を自動計算します。,crm,1,
02,88,crm.aiHub.catalogSync.recon.uploadFailed,アップロード失敗,crm,1,
02,89,crm.aiHub.catalogSync.recon.uploadSuccess,アップロード完了,crm,1,
02,90,crm.email.ds.fAttribRevenue,アトリビューション寄与売上,crm,1,
02,91,crm.email.alertAuto.noAlertsDesc,アラートが表示されます,crm,1,
02,92,crm.email.campaignMgr.alertOnly,アラートのみ,crm,1,
02,93,crm.aiHub.catalogSync.ds.alertRuleCatalog,アラートルールカタログ,crm,1,
02,94,crm.aiHub.journey.kakaoAlimtalk,アリムトーク,crm,1,
02,95,crm.aiHub.catalogSync.ihub.archTitle,アーキテクチャ,crm,1,
02,96,crm.aiHub.catalogSync.ihub.efNoEvents,イベントなし,crm,1,
02,97,crm.email.pxl.noEvents,イベントなし — テストイベントを送信するかピクセルをインストールしてください,crm,1,
02,98,crm.email.conn.eventFeed,イベントフィード,crm,1,
02,99,crm.aiHub.catalogSync.ihub.tabEventsDesc,イベントログ,crm,1,
02,100,crm.email.ds.fEventId,イベント固有UUID v4,crm,1,
02,101,crm.aiHub.catalogSync.ihub.efWait,イベント待機中...,crm,1,
02,102,crm.email.ds.fEventDate,イベント日時UTC,crm,1,
02,103,crm.email.pxl.sendEvent,イベント送信,crm,1,
02,104,crm.aiHub.catalogSync.devHub.noWebhooksDesc,イベント通知を受け取るにはWebhookを登録してください。注文作成、在庫不足、キャンペーン承認などのイベントをリアルタイムで受信できます。,crm,1,
02,105,crm.email.pxl.snippetTitle,インストールスニペットコード,crm,1,
02,106,crm.aiHub.catalogSync.root_pageTitle_influencer,インフルエンサー & UGC,crm,1,
02,107,crm.aiHub.dashGuide.tabInfluencer,インフルエンサー連携の成果とROIを追跡します。,crm,1,
02,108,crm.email.ds.fImpressions,インプレッション数,crm,1,
02,109,crm.email.catalogSync.importError,インポート中にエラーが発生しました。,crm,1,
02,110,crm.aiHub.catalogSync.reportBuilder.dragDesc,ウィジェットをキャンバスにドラッグしてください,crm,1,
02,111,crm.aiHub.catalogSync.reportBuilder.widgetSize,ウィジェットサイズ,crm,1,
02,112,crm.aiHub.catalogSync.reportBuilder.widgetLibrary,ウィジェットライブラリ,crm,1,
02,113,crm.aiHub.catalogSync.reportBuilder.guideWidgetsTitle,ウィジェットリファレンス,crm,1,
02,114,crm.aiHub.catalogSync.reportBuilder.tplWidgetCount,ウィジェット数,crm,1,
02,115,crm.aiHub.catalogSync.ihub.memberWebsite,ウェブサイト,crm,1,
02,116,crm.aiHub.catalogSync.webPopup.guideGuideDesc,ウェブポップアップ完全マニュアル,crm,1,
02,117,crm.aiHub.catalogSync.journey.tplWelcome,ウェルカムシリーズ,crm,1,
02,118,crm.aiHub.catalogSync.kpiErrorProduct,エラー商品,crm,1,
02,119,crm.aiHub.contentReuseSub,エンゲージメント率5%+·注文50件+コンテンツ,crm,1,
02,120,crm.aiHub.catalogSync.reportBuilder.pageDesc,エンタープライズグレード ドラッグ&ドロップ ダッシュボードスタジオ,crm,1,
02,121,crm.aiHub.dashGuide.feat5Desc,エンタープライズ級のリアルタイム脅威検知システム。,crm,1,
02,122,crm.aiHub.catalogSync.ihub.dwE2E,エンドツーエンド,crm,1,
02,123,crm.aiHub.catalogSync.optionsVariants,オプション/バリエーション,crm,1,
02,124,crm.aiHub.omniChannel.guideGuideDesc,オムニチャネル完全マニュアル,crm,1,
02,125,crm.aiHub.omniChannel.pageTitle,オムニチャネル管理,crm,1,
02,126,crm.aiHub.catalogSync.recon.auction,オークション,crm,1,
02,127,crm.email.ds.fAudienceId,オーディエンスセグメントID,crm,1,
02,128,crm.aiHub.guideNodeKakao,カカオアリムトーク/フレンドトークを送信。登録済みテンプレートコードを使用します。,crm,1,
02,129,crm.aiHub.journey.conditionKakaoClicked,カカオクリック,crm,1,
02,130,crm.aiHub.journey.guideNodeKakao,カカオメッセージを送信します。,crm,1,
02,131,crm.aiHub.journey.kakaoSendSim,カカオ送信シミュレーション: {{count}}名,crm,1,
02,132,crm.aiHub.journey.triggerTypes.event,カスタムイベント,crm,1,
02,133,crm.aiHub.webPopup.uploadCustom,カスタムポップアップ登録,crm,1,
02,134,crm.aiHub.catalogSync.tabCatalog,カタログ,crm,1,
02,135,crm.aiHub.catalogSync.guideOverviewDesc,カタログ同期は、商品カタログを複数の販売チャネルに自動登録・管理するエンタープライズ級統合ソリューションです。以下の8ステップに従って設定してください。,crm,1,
02,136,crm.email.catalogSync.guideOverviewDesc,カタログ同期は、複数の販売チャネルに商品を一括登録・管理し、価格・在庫をリアルタイム同期するモジュールです。,crm,1,
02,137,crm.email.catalogSync.catMapSaved,カテゴリマッピングが保存されました。,crm,1,
02,138,crm.aiHub.catalogSync.addCustomCategory,カテゴリ追加,crm,1,
02,139,crm.aiHub.catalogSync.optionColor,カラー,crm,1,
02,140,crm.email.pxl.funnelCart,カートに追加,crm,1,
02,141,crm.aiHub.journey.conditionCartValueGt,カート金額以上,crm,1,
02,142,crm.email.aiPolicy.noGovernance,ガバナンスログなし,crm,1,
02,143,crm.email.aiPolicy.tabPoliciesDesc,ガードレール管理,crm,1,
02,144,crm.email.ds.fCampaignId,キャンペーンID,crm,1,
02,145,crm.email.campaignMgr.roiRanking,キャンペーンROIランキング,crm,1,
02,146,crm.aiHub.crm.email.emptyCamp,キャンペーンがありません。,crm,1,
02,147,crm.aiHub.sms.campEmpty,キャンペーンがありません。新しいキャンペーンを作成してください。,crm,1,
02,148,crm.email.campaignMgr.noCampaigns,キャンペーンがまだありません,crm,1,
02,149,crm.aiHub.catalogSync.sms.campEmpty,キャンペーンなし,crm,1,
02,150,crm.aiHub.crm.email.guideCampDesc,キャンペーンの作成・送信・パフォーマンス管理,crm,1,
02,151,crm.email.ds.adDesc,キャンペーン・クリエイティブ・キーワード・オーディエンスレベルのインプレッション/クリック/コンバージョンイベント標準スキーマ,crm,1,
02,152,crm.aiHub.catalogSync.devHub.epCampGet,キャンペーン一覧検索,crm,1,
02,153,crm.aiHub.crm.email.fName,キャンペーン名*,crm,1,
02,154,crm.email.ds.fCampaignObj,キャンペーン目標,crm,1,
02,155,crm.email.ds.ruleROAS2Action,キャンペーン自動一時停止 + 即時Slack通知,crm,1,
02,156,crm.aiHub.catalogSync.devHub.ev_campaign_executed,キャンペーン自動実行,crm,1,
02,157,crm.email.ds.fKeywordText,キーワードテキスト,crm,1,
02,158,crm.email.ds.fMatchType,キーワードマッチタイプ,crm,1,
02,159,crm.aiHub.catalogSync.ihub.scFilterFound,キー発見,crm,1,
02,160,crm.aiHub.webPopup.settingCookie,クッキー重複防止,crm,1,
02,161,crm.aiHub.aiCreatorRanking,クリエイターAI評価ランキング,crm,1,
02,162,crm.email.ds.pipeCreatorUnify,クリエイターID統合,crm,1,
02,163,crm.email.ds.metCreatorROI,クリエイターROI,crm,1,
02,164,crm.email.ds.ruleCreatorROI10,クリエイターROI < 10x,crm,1,
02,165,crm.aiHub.roiRanking,クリエイターROIランキング,crm,1,
02,166,crm.email.ds.ruleWhitelistD30Action,クリエイターに更新依頼メール,crm,1,
02,167,crm.email.ds.fTier,クリエイターティア,crm,1,
02,168,crm.aiHub.guideRoiDesc,クリエイター別ROI順位·高閲覧/低購入分析·コンテンツ再利用推薦,crm,1,
02,169,crm.aiHub.catalogSync.ds.secCreatorIdentity,クリエイター情報,crm,1,
02,170,crm.email.ds.secCreatorIdentity,クリエイター識別,crm,1,
02,171,crm.email.ds.fAdId,クリエイティブ(広告)ID,crm,1,
02,172,crm.email.ds.fCreativeType,クリエイティブタイプ,crm,1,
02,173,crm.email.ds.fAdName,クリエイティブ名,crm,1,
02,174,crm.email.aiPolicy.cfgCreativeFilter,クリエイティブ安全,crm,1,
02,175,crm.email.ds.fCpc,クリック単価,crm,1,
02,176,crm.aiHub.dashGuide.feat2Title,クロスチャネル統合,crm,1,
02,177,crm.aiHub.webPopup.couponApplied,クーポンが適用されました！,crm,1,
02,178,crm.aiHub.webPopup.privacyNote,クーポンコードはメールで送信 · 個人情報収集なしで即時適用可能,crm,1,
02,179,crm.aiHub.catalogSync.pnl.wfCoupon,クーポン割引,crm,1,
02,180,crm.aiHub.catalogSync.pnl.anomCouponAbuse,クーポン悪用,crm,1,
02,181,crm.aiHub.webPopup.couponExpiry,クーポン期限まで,crm,1,
02,182,crm.aiHub.catalogSync.webPopup.couponExpiry,クーポン期限迫る,crm,1,
02,183,crm.email.alertAuto.cooldown,クールダウン,crm,1,
02,184,crm.aiHub.catalogSync.ihub.globalCommerce,グローバルコマース,crm,1,
02,185,crm.aiHub.omniChannel.groupGlobal,グローバルチャネル,crm,1,
02,186,crm.aiHub.webPopup.globalSettings,グローバルトリガー設定,crm,1,
02,187,crm.aiHub.catalogSync.globalMarkup,グローバルマークアップ(%),crm,1,
02,188,crm.aiHub.omniChannel.heroDesc,グローバル・日本・国内13の販売チャネルを一つのダッシュボードで統合管理。APIキー登録、商品/受注/在庫のリアルタイム同期。,crm,1,
02,189,crm.aiHub.dashGuide.tabSales,グローバル売上と通貨別実績を確認します。,crm,1,
02,190,crm.aiHub.catalogSync.ihub.globalAds,グローバル広告,crm,1,
02,191,crm.aiHub.catalogSync.ihub.dwCostOpt,コスト最適化,crm,1,
02,192,crm.aiHub.webPopup.linkCopied,コピー完了!,crm,1,
02,193,crm.email.ds.ruleHighViewLowOrderAction,コンテンツ/LP最適化推奨,crm,1,
02,194,crm.aiHub.catalogSync.contentCal.guideGuideDesc,コンテンツカレンダーの使い方·6ステップワークフロー説明,crm,1,
02,195,crm.aiHub.contentCal.subtitle,コンテンツスケジュール管理 · チーム協業 · マルチチャネル配信 · AI分析,crm,1,
02,196,crm.email.ds.fContentType,コンテンツタイプ,crm,1,
02,197,crm.email.ds.secContentPerf,コンテンツパフォーマンス,crm,1,
02,198,crm.aiHub.contentReuse,コンテンツ再利用推薦,crm,1,
02,199,crm.aiHub.catalogSync.ds.secContentPerf,コンテンツ実績,crm,1,
02,200,crm.email.ds.ugcDesc,コンテンツ活動・クリック・クーポン・契約・権利/ホワイトリスト標準スキーマ,crm,1,
02,201,crm.aiHub.contentCal.guideGuideDesc,コンテンツ管理ワークフロー案内,crm,1,
02,202,crm.email.dt.srcConversion,コンバージョンデータ,crm,1,
02,203,crm.aiHub.catalogSync.reportBuilder.guideWidgetConv,コンバージョンデータをバーチャートで可視化します。,crm,1,
02,204,crm.email.pxl.funnelTitle,コンバージョンファネル (訪問 → 購入),crm,1,
02,205,crm.email.ds.fConversions,コンバージョン数,crm,1,
02,206,crm.aiHub.catalogSync.dt.srcConversionDesc,コンバージョン追跡・ピクセルデータ,crm,1,
02,207,crm.email.ds.fConvValue,コンバージョン金額,crm,1,
02,208,crm.aiHub.catalogSync.optionSize,サイズ,crm,1,
02,209,crm.email.pxl.serverSideCAPI,サーバーサイドCAPI,crm,1,
02,210,crm.email.dt.srcAttributionDesc,サーバーサイドCAPI連携が必要,crm,1,
02,211,crm.email.dt.metaDesc,サーバーサイドConversion Event転送でiOS 14+の計測を復元,crm,1,
02,212,crm.email.pxl.serverSideEvent,サーバーサイドイベント,crm,1,
02,213,crm.aiHub.dashGuide.tabSystem,サーバー状態とAPI応答率を監視します。,crm,1,
02,214,crm.email.conn.dwAuthSA,サービスアカウント,crm,1,
02,215,crm.aiHub.dashGuide.tip4,システムタブで定期的にAPIとサーバーを確認しましょう。,crm,1,
02,216,crm.aiHub.catalogSync.dryRun,シミュレーション (Dry-Run),crm,1,
02,217,crm.aiHub.catalogSync.dryRunStartBtn,シミュレーション実行,crm,1,
02,218,crm.email.dt.shoppingPixelId,ショッピングPixel ID,crm,1,
02,219,crm.aiHub.webPopup.linkBadge,ショートカット,crm,1,
02,220,crm.aiHub.webPopup.linkEnabled,ショートカットリンク有効,crm,1,
02,221,crm.aiHub.catalogSync.journey.aiThemeSeason,シーズン,crm,1,
02,222,crm.aiHub.journey.noJourneys,ジャーニーがありません。新しいジャーニーを作成しましょう！,crm,1,
02,223,crm.aiHub.guideNodeEnd,ジャーニーの終了地点を示します。,crm,1,
02,224,crm.aiHub.journey.guideNodeTrigger,ジャーニーの開始点です。,crm,1,
02,225,crm.aiHub.guideNodeTrigger,ジャーニーの開始点です。会員登録、購入、カート離脱などのイベントでトリガーされます。,crm,1,
02,226,crm.aiHub.catalogSync.journey.tplTitle,ジャーニーテンプレート,crm,1,
02,227,crm.aiHub.journey.journeyPerformance,ジャーニー別パフォーマンス,crm,1,
02,228,crm.aiHub.catalogSync.jobId,ジョブID,crm,1,
02,229,crm.aiHub.catalogSync.ds.tabSchema,スキーマ,crm,1,
02,230,crm.aiHub.catalogSync.ds.backToSchema,スキーマに戻る,crm,1,
02,231,crm.aiHub.catalogSync.ds.exportSchema,スキーマ出力,crm,1,
02,232,crm.email.catalogSync.scheduleSaved,スケジュールが保存されました。,crm,1,
02,233,crm.aiHub.catalogSync.reportBuilder.schedEmpty,スケジュールされたレポートがありません。,crm,1,
02,234,crm.aiHub.catalogSync.reportBuilder.schedTitle,スケジュールレポート,crm,1,
02,235,crm.aiHub.catalogSync.reportBuilder.schedCreate,スケジュール作成,crm,1,
02,236,crm.aiHub.catalogSync.dt.lineageScoring,スコアリング,crm,1,
02,237,crm.email.dt.tabHistory,スコア推移,crm,1,
02,238,crm.aiHub.catalogSync.selectChannelStep,ステップ1: チャネル選択,crm,1,
02,239,crm.aiHub.catalogSync.setPriceStep,ステップ2: 価格設定,crm,1,
02,240,crm.aiHub.catalogSync.approveRegisterStep,ステップ3: 最終承認,crm,1,
02,241,crm.aiHub.catalogSync.contentCal.guideListDesc,ステータス別フィルタリング·プラットフォーム/担当者/キャンペーン情報表示,crm,1,
02,242,crm.aiHub.contentCal.guideListDesc,ステータス別フィルタリングと詳細情報確認,crm,1,
02,243,crm.email.pxl.snippet,スニペット,crm,1,
02,244,crm.aiHub.catalogSync.cat_sports_equipment,スポーツ > 用品,crm,1,
02,245,crm.email.aiPolicy.secEvents,セキュリティイベント,crm,1,
02,246,crm.aiHub.catalogSync.ds.secCode,セキュリティコードを入力,crm,1,
02,247,crm.email.dt.lineageSecCheck,セキュリティチェック,crm,1,
02,248,crm.aiHub.catalogSync.ihub.secLockTitle,セキュリティロック,crm,1,
02,249,crm.aiHub.catalogSync.dt.lineageSecCheck,セキュリティ検査,crm,1,
