batch,idx,sample_path,ja_value,ns,occurrences,proposed_ko
06,45,crm.aiHub.webPopup.settingInactive,非アクティブ自動トリガー,crm,1,
06,46,crm.aiHub.catalogSync.settlements.colNetKRW,韓国ウォン換算,crm,2,
06,47,crm.email.mr.apvNoItems,項目なし,crm,1,
06,48,crm.aiHub.aiEvalItemScores,項目別スコア,crm,1,
06,49,crm.aiHub.crm.emptyCust,顧客がありません。,crm,1,
06,50,crm.aiHub.guideNodeEmail,顧客に自動でメールを送信します。件名と送信者名を設定できます。,crm,1,
06,51,crm.aiHub.journey.guideSubtitle,顧客の行動に応じて自動でメッセージを送るジャーニーを簡単に作成できます,crm,2,
06,52,crm.aiHub.guideNodeCondition,顧客の行動（メールクリック、購入など）に基づきジャーニーを分岐します。,crm,1,
06,53,crm.aiHub.guideNodeAbTest,顧客を2グループに分けて異なるメッセージの効果を比較します。,crm,1,
06,54,crm.aiHub.crm.pageSub,顧客データ統合管理 · セグメント · RFM · AI,crm,1,
06,55,crm.aiHub.catalogSync.reviews.pageSub,顧客レビューとUGCの統合管理,crm,1,
06,56,crm.aiHub.journey.guideNodeCondition,顧客行動で分岐します。,crm,1,
06,57,crm.aiHub.catalogSync.dt.srcCRMDesc,顧客関係管理データ,crm,1,
06,58,crm.aiHub.crm.aiSegVipReason,高LTV、直近30日以内に購入,crm,1,
06,59,crm.aiHub.catalogSync.webPopup.couponApplied,🎉 クーポン適用完了！,crm,1,
06,60,crm.aiHub.omniChannel.planFree,🎮 無料プラン — 基本チャネル対応,crm,1,
06,61,crm.aiHub.catalogSync.graph.topInfluencer,🏆 トップ貢献インフルエンサー,crm,2,
06,62,crm.aiHub.crm.guideSegName,🏷 手動セグメント,crm,1,
06,63,crm.aiHub.crm.guideCustName,👥 顧客リスト,crm,1,
06,64,crm.aiHub.catalogSync.ihub.upgradeBtn,💎 Proにアップグレード,crm,1,
06,65,crm.email.catalogSync.guideTips,💡 ヒント,crm,1,
06,66,crm.aiHub.catalogSync.guideTips,💡 プロのヒント,crm,1,
06,67,crm.aiHub.crm.btnKakao,💬カカオ,crm,1,
06,68,crm.email.catalogSync.channelPriceRecommendTitle,💰 チャネル別推奨販売価格設定,crm,1,
06,69,crm.aiHub.catalogSync.alertBulkPriceSync,💰 一括価格編集同期: {{n}}商品 → グローバル価格システム更新完了,crm,1,
06,70,crm.email.catalogSync.openPricePreview,💰 価格プレビュー,crm,1,
06,71,crm.aiHub.catalogSync.alertNewProduct,📂 カタログ新規登録同期: [{{name}}] → グローバル在庫更新完了,crm,1,
06,72,crm.aiHub.catalogSync.alertExcelImport,📊 Excelインポート: {{n}}商品一括登録 → グローバル在庫同期完了,crm,1,
06,73,crm.aiHub.catalogSync.excelImportDone,📊 Excelインポート完了: {{n}}商品,crm,1,
06,74,crm.aiHub.catalogSync.alertExcelExport,📊 Excelエクスポート: {{n}}商品出力完了,crm,1,
06,75,crm.aiHub.catalogSync.excelExportDone,📊 Excelエクスポート完了: {{n}}商品,crm,1,
06,76,crm.aiHub.crm.email.cStat,📊 キャンペーン状況,crm,1,
06,77,crm.email.mr.kpiRollupTitle,📊 ロールアップシミュレーション基準,crm,1,
06,78,crm.email.catalogSync.changePreview,📊 変更プレビュー,crm,1,
06,79,crm.aiHub.catalogSync.templateDownloaded,📋 Excelテンプレートがダウンロードされました。,crm,1,
06,80,crm.email.aiPolicy.tabGovernance,📋 ガバナンス,crm,1,
06,81,crm.aiHub.catalogSync.reviews.copied,📋 クリップボードにコピーしました。,crm,1,
06,82,crm.email.catalogSync.channelFinalSummary,📋 チャネル別最終販売価格サマリー,crm,1,
06,83,crm.aiHub.crm.tabManSeg,📋 手動セグメント,crm,1,
06,84,crm.email.mr.apvTabPending,📋 承認待ち,crm,1,
06,85,crm.aiHub.catalogSync.devHub.tab_docs,📖 APIドキュメント,crm,1,
06,86,crm.email.mr.apvTabLog,📜 監査ログ,crm,1,
06,87,crm.aiHub.crm.email.tabTpl,📝 テンプレート,crm,2,
06,88,crm.email.conn.tabPlatforms,📡 プラットフォーム,crm,1,
06,89,crm.email.alertAuto.channelConfig,📡 通知チャンネル設定,crm,1,
06,90,crm.email.catalogSync.applyChannel,📡 適用チャネル,crm,1,
06,91,crm.aiHub.crm.email.tabCamp,📢 キャンペーン,crm,1,
06,92,crm.aiHub.catalogSync.csvExportDone,📤 CSVエクスポート完了: {{n}}商品,crm,1,
06,93,crm.aiHub.catalogSync.alertCsvExport,📤 CSV出力: {{n}}商品エクスポート完了,crm,1,
06,94,crm.aiHub.catalogSync.csvImportDone,📥 CSVインポート完了: {{n}}商品,crm,1,
06,95,crm.aiHub.catalogSync.alertCsvImport,📥 CSV入力: {{n}}商品インポート → グローバル在庫同期完了,crm,1,
06,96,crm.email.catalogSync.importExport,📥 インポート/エクスポート,crm,1,
06,97,crm.email.catalogSync.boxDetailsTitle,📦 ボックス単位詳細,crm,1,
06,98,crm.email.catalogSync.palletDetailsTitle,📦📦 パレット(PL)単位詳細,crm,1,
06,99,crm.aiHub.crm.email.title,📧 メールマーケティング,crm,2,
06,100,crm.aiHub.crm.btnEmail,📧メール,crm,1,
06,101,crm.aiHub.omniChannel.planPro,🔑 PRO — 全チャネルリアルタイム同期,crm,1,
06,102,crm.email.alertAuto.tabRules,🔔 アラートルール,crm,1,
06,103,crm.email.alertAuto.rulesTitle,🔔 自動化アラートルール,crm,1,
06,104,crm.aiHub.catalogSync.caseStudy.tab_channels,🔗 連携チャネル,crm,1,
06,105,crm.email.catalogSync.catMapTitle,🗂️ カテゴリマッピング,crm,1,
06,106,crm.aiHub.catalogSync.categoryDeleted,🗑️ カテゴリが削除されました。,crm,1,
06,107,crm.aiHub.crm.btnJourney,🗺️ カスタマージャーニー連携,crm,1,
06,108,crm.aiHub.catalogSync.reviews.filterPositive,😊 ポジティブ,crm,1,
06,109,crm.aiHub.catalogSync.reviews.filterNegative,😠 ネガティブ,crm,1,
06,110,crm.email.catalogSync.registerRunMsg,🚀 {{prodCount}}商品 · {{chCount}}チャネル 登録実行,crm,1,
06,111,crm.aiHub.crm.email.cNew,🚀 新規キャンペーン,crm,1,
06,112,crm.aiHub.catalogSync.reviews.escalated,🚨 CSチームにエスカレーションしました。,crm,1,
06,113,crm.email.pxl.secAlert,🚨 セキュリティ警告：不審な入力を検知,crm,1,
06,114,crm.email.aiPolicy.policiesTitle,🛡️ AIガードレールポリシー,crm,1,
06,115,crm.aiHub.catalogSync.securityBannerTitle,🛡️ セキュリティ脅威検出,crm,1,
06,116,crm.aiHub.crm.tabAiSeg,🤖 AIセグメント,crm,2,
06,117,crm.aiHub.catalogSync.journey.guideNodesTitle,🧩 ノードタイプリファレンス,crm,1,
06,118,dataTrust.ModeTitle,デモモード · サンプルデータのみ,dataTrust,1,
06,119,dataTrust.ModeDesc,ライブアカウントを接続して実データを表示,dataTrust,1,
06,120,dataTrust.ModeBadge,🎭 デモシミュレーションモード,dataTrust,1,
06,121,gAttr.northbeam,Northbeam スタンダード,gAttr,1,
06,122,gAttr.tabAnomalyDesc,Z-score リアルタイム,gAttr,1,
06,123,gAttr.tabAbDesc,トンプソン抽出法,gAttr,1,
06,124,gAttr.tabCompareDesc,レーダー + Aスコア,gAttr,1,
06,125,gAttr.position,接点ベース(Position),gAttr,1,
06,126,gAttr.tabCohortDesc,週間購入パターン,gAttr,1,
06,127,gAttr.title,📈 マーケティングアトリビューション — リアルタイムMLエンジンv3.0,gAttr,1,
06,128,gAttr.channelContrib,📊 チャネル貢献度,gAttr,1,
06,129,gAttr.tabMmmLabel,📊 ベイズMMM,gAttr,1,
06,130,gAttr.topPaths,🗺️ トップ6コンバージョン経路,gAttr,1,
06,131,gAttr.tabMtaLabel,🗺️ マルチタッチMTA,gAttr,1,
06,132,gAttr.tabAbLabel,🧪 ベイズA/B,gAttr,1,
06,133,journeyBuilder.quickStart,⚡ テンプレートでクイックスタート,journeyBuilder,1,
06,134,journeyBuilder.draft,⚪ 下書き,journeyBuilder,1,
06,135,journeyBuilder.nodeTypes.email,✉️ メール,journeyBuilder,1,
06,136,journeyBuilder.simEmail,✉️ メール送信シミュレーション,journeyBuilder,1,
06,137,journeyBuilder.noJourneys,ジャーニーがありません。テンプレートから始めましょう！,journeyBuilder,1,
06,138,journeyBuilder.pageSub,メール・カカオ・LINE・SMSマルチチャンネル自動化,journeyBuilder,1,
06,139,journeyBuilder.nodeTypes.trigger,🎯 トリガー,journeyBuilder,1,
06,140,journeyBuilder.nodeTypes.tag,🏷 タグ追加,journeyBuilder,1,
06,141,journeyBuilder.simLine,💚 LINEシミュレーション,journeyBuilder,1,
06,142,journeyBuilder.nodeTypes.kakao,💬 カカオ,journeyBuilder,1,
06,143,journeyBuilder.simKakao,💬 カカオシミュレーション,journeyBuilder,1,
06,144,journeyBuilder.myJourneys,📁 マイジャーニー一覧,journeyBuilder,1,
06,145,journeyBuilder.triggerTypes.segment_entered,📌 セグメント進入,journeyBuilder,1,
06,146,journeyBuilder.triggerTypes.churned,😴 離脱リスク顧客,journeyBuilder,1,
06,147,journeyBuilder.triggerTypes.cart_abandoned,🛒 カート放棄,journeyBuilder,1,
06,148,journeyBuilder.active,🟢 アクティブ,journeyBuilder,1,
06,149,journeyBuilder.nodeTypes.ab_test,🧪 A/Bテスト,journeyBuilder,1,
06,150,journeyBuilder.newJourney,＋ 新規ジャーニー,journeyBuilder,1,
06,151,journeyTpl.vipDesc,VIPセグメント自動ケア,journeyTpl,1,
06,152,journeyTpl.onboardDesc,登録後3ステップ自動ケア,journeyTpl,1,
06,153,journeyTpl.bdayDesc,誕生日自動クーポン,journeyTpl,1,
06,154,journeyTpl.cartDesc,離脱顧客をメール+Kakaoで再エンゲージ,journeyTpl,1,
06,155,journeyTpl.churnDesc,高リスクチャーン自動対応,journeyTpl,1,
06,156,lineChannel.pageTitle,LINEチャンネル,lineChannel,1,
06,157,lineChannel.noTemplate,テンプレートを選択してください,lineChannel,1,
06,158,lineChannel.followers,フォロワー数,lineChannel,1,
06,159,lineChannel.pageSub,メッセージ配信 · テンプレート管理 · 日本市場対応,lineChannel,1,
06,160,lineChannel.tabCampaigns,📊 キャンペーン,lineChannel,1,
06,161,lineChannel.typeMarketing,📣 マーケティング,lineChannel,1,
06,162,lineChannel.typeTransactional,🔔 トランザクション,lineChannel,1,
06,163,lineChannel.crmLink,🔗 CRMセグメント連携,lineChannel,1,
06,164,nav.smartConnect,スマートコネクト,nav,1,
06,165,nav.license,ライセンス,nav,1,
06,166,pages.marketingIntel.attrData.abDeploy, ✅ 即時デプロイ推奨,pages,1,
06,167,pages.marketingIntel.attrData.abCollectMore, 🟡 追加データ収集推奨,pages,1,
06,168,pages.marketingIntel.channelKpi.tabGoals,1. 目標・チャネル (Goals),pages,1,
06,169,pages.marketingIntel.omniChannel.guideDashDesc,13チャネル APIキー登録・テスト・同期,pages,1,
06,170,pages.marketingIntel.pricingDetail.pro_s8,1st-Partyピクセル+データ,pages,1,
06,171,pages.marketingIntel.pricingDetail.growth_l5,1st-Partyピクセル・APIキー — Pro以上,pages,1,
06,172,pages.marketingIntel.cmpRow.r18,1st-Partyピクセル・SDK,pages,1,
06,173,pages.marketingIntel.kakao.costPerMsg,1件あたりコスト,pages,1,
06,174,pages.marketingIntel.attrData.shapleyInProgress,2^n精密Shapley貢献度を計算中…,pages,1,
06,175,pages.marketingIntel.attrData.guideShapleyDesc,2^n精密貢献度、シナジー分析、予算推奨を提供。,pages,1,
06,176,pages.marketingIntel.pricingDetail.ent_s7i2,3PL削除・契約管理,pages,1,
06,177,pages.marketingIntel.pricingDetail.pro_s4i3,3PL追加・編集,pages,1,
06,178,pages.marketingIntel.attrData.guideAbDesc,"5,000回シミュレーションでA/Bテスト勝者を統計判定。",pages,1,
06,179,pages.marketingIntel.channelKpi.tabContent,5. コンテンツ設定 (Content),pages,1,
06,180,pages.marketingIntel.attrData.explainMmm,52週の時系列データで広告支出と売上の因果関係をベイジアン回帰で分析。,pages,1,
06,181,pages.marketingIntel.attrData.guideMmmDesc,52週時系列回帰分析、残留効果、飽和度、予算シミュレーター。,pages,1,
06,182,pages.marketingIntel.attrData.guideMtaDesc,5つのモデルでチャネル別貢献売上と変換パスを分析。,pages,1,
06,183,pages.marketingIntel.attrData.compareDescText,5つのモデルの貢献度をレーダーチャートで比較しA-Scoreを算定。,pages,1,
06,184,pages.marketingIntel.attrData.guideCompareDesc,5モデルをレーダー比較しA-Scoreを算定。,pages,1,
06,185,pages.marketingIntel.influencer.attrData.guideMtaDesc,5モデル比較,pages,1,
06,186,pages.marketingIntel.channelKpi.tabCommunity,6. コミュニティ (Community),pages,1,
06,187,pages.marketingIntel.channelKpi.tabMonitor,8. 成果モニタリング (Monitor),pages,1,
06,188,pages.marketingIntel.retention90,90日リテンション,pages,1,
06,189,pages.marketingIntel.dashGuide.feat3Desc,9言語で全インターフェースを利用できます。,pages,1,
06,190,pages.marketingIntel.attrData.ascoreTitle,A-Score (アトリビューション信頼度),pages,1,
06,191,pages.marketingIntel.pricingDetail.pro_s2i4,A/Bテスト（メール・ポップアップ）,pages,1,
06,192,pages.marketingIntel.pricingDetail.growth_s5i3,AIインサイトフィード,pages,1,
06,193,pages.marketingIntel.campaignMgr.aiCopyTitle,AIコピーライティング,pages,1,
06,194,pages.marketingIntel.cmpRow.r5,AIセグメント,pages,1,
06,195,pages.marketingIntel.pricingDetail.ent_s6i5,AIセグメント高度（カスタム基準）,pages,1,
06,196,pages.marketingIntel.pricingDetail.pro_s1i6,AIセグメント（VIP・離脱リスク・潜在VIP自動分類）,pages,1,
06,197,pages.marketingIntel.campaignMgr.viewAiHub,AIハブを見る,pages,1,
06,198,pages.marketingIntel.campaignMgr.aiHubLinked,AIハブ連携済,pages,1,
06,199,pages.marketingIntel.pricingDetail.pro_s5i1,AIポリシー設定・ルール一覧・テスト,pages,1,
06,200,pages.marketingIntel.campaignMgr.managerAI,AIマネージャー,pages,1,
06,201,pages.marketingIntel.campaignMgr.pageSub,AIマーケティングキャンペーン統合管理・素材・予算・成果・リアルタイム,pages,1,
06,202,pages.marketingIntel.attrData.hubRun,AIマーケティングハブ実行結果,pages,1,
06,203,pages.marketingIntel.pricingDetail.growth_s1,AIマーケティング自動化（コア）,pages,1,
06,204,pages.marketingIntel.pricingDetail.growth_l4,AIルールエンジン — Pro以上,pages,1,
06,205,pages.marketingIntel.pricingDetail.pro_s5,AIルールエンジン＆自動化（新）,pages,1,
06,206,pages.marketingIntel.pricingDetail.pro_s1,AI予測エンジン（新）,pages,1,
06,207,pages.marketingIntel.cmpRow.r3,AI予測（離脱・LTV・購買確率）,pages,1,
06,208,pages.marketingIntel.pricingDetail.growth_l1,AI予測（離脱・LTV）— Pro以上,pages,1,
06,209,pages.marketingIntel.guideAiDesc,AI基盤総合評価とコミッション推薦,pages,1,
06,210,pages.marketingIntel.pricingDetail.pro_s1i5,AI広告インサイト,pages,1,
06,211,pages.marketingIntel.cmpRow.r2,AI広告クリエイティブ&キャンペーン,pages,1,
06,212,pages.marketingIntel.pricingDetail.growth_s1i1,AI広告クリエイティブ生成,pages,1,
06,213,pages.marketingIntel.pricingDetail.pro_headline,AI自動化プラン,pages,1,
06,214,pages.marketingIntel.pricingDetail.pro_s6i2,AI自動返信ドラフト生成,pages,1,
06,215,pages.marketingIntel.tabs.systemDesc,API·パイプライン·サーバー状態,pages,1,
06,216,pages.marketingIntel.pricingDetail.pro_s8i5,APIキー・Webhook・OAuth連携,pages,1,
06,217,pages.marketingIntel.pricingDetail.pro_l9,APIデータストリーミングエクスポート — Enterprise,pages,1,
06,218,pages.marketingIntel.pricingDetail.ent_s4i3,APIベースデータストリーミング出力,pages,1,
06,219,pages.marketingIntel.dashGuide.tip5,API応答時間が200msを超えた場合はインフラ点検を推奨します。,pages,1,
06,220,pages.marketingIntel.pricingDetail.ent_s2i1,Amazonアカウント状態モニター,pages,1,
06,221,pages.marketingIntel.pricingDetail.pro_l2,Amazonポリシー・レビュー管理 — Enterprise,pages,1,
06,222,pages.reconciliation.uploadDesc,CSVファイルをドロップしてチャネル間在庫を自動アップロードします。,pages,1,
06,223,pages.marketingIntel.pricingDetail.growth_s7i2,Coupangコネクタ,pages,1,
06,224,pages.marketingIntel.pricingDetail.growth_s4i1,Coupang・Naver・Cafe24チャネル連携,pages,1,
06,225,pages.marketingIntel.marketingIntel.tabs.commerceDesc,EC売上・精算状況,pages,1,
06,226,pages.marketingIntel.pricingDetail.pro_s7i1,ERP・SCM・3PL基本連携設定,pages,1,
06,227,pages.marketingIntel.pricingDetail.ent_s5i3,ERP・SCM・WMS全連携,pages,1,
06,228,pages.marketingIntel.guideStep9Desc,ESG指標をモニタリングします。,pages,1,
06,229,pages.marketingIntel.marketingIntel.pricing.faq4q,Enterpriseの申し込み方法は？,pages,1,
06,230,pages.marketingIntel.marketingIntel.pricing.savingDesc2,Geniego-ROIに統合すると ,pages,1,
06,231,pages.marketingIntel.pricingDetail.free_desc,Geniego-ROIプラットフォームの基本機能を即座に無料でお試しください。,pages,1,
06,232,pages.marketingIntel.dashGuide.subtitle,GeniegoROIダッシュボードの全機能を活用する方法をご案内します。各タブの役割とデータフローを理解し、リアルタイムKPIを効果的にモニタリングしましょう。,pages,1,
06,233,pages.marketingIntel.pricingDetail.pro_desc,Growth全機能 + AI予測・ジャーニービルダー・グローバルチャネル・ルールエンジン・SmartConnect・1st-Partyピクセル・高度なBI。,pages,1,
06,234,pages.marketingIntel.influencer.desc_identity,ID統合·重複·チャネル検出,pages,1,
06,235,pages.marketingIntel.pricingDetail.pro_s3i3,Instagram DM・Facebook DM・DMキャンペーン,pages,1,
06,236,pages.marketingIntel.pricingDetail.free_s1i1,KPIウィジェット,pages,1,
06,237,pages.marketingIntel.dashGuide.tip2,KPIカードのスパークラインチャートでトレンドを素早く把握できます。,pages,1,
06,238,pages.marketingIntel.pricingDetail.ent_s6i4,LINEチャネル高度設定,pages,1,
06,239,pages.marketingIntel.pricingDetail.pro_s3i4,LINEメッセージキャンペーン・統計,pages,1,
06,240,pages.marketingIntel.pricingDetail.growth_s7i1,Meta・Google・TikTok・Naver・カカオ広告連携,pages,1,
06,241,pages.marketingIntel.pricingDetail.ent_s4i5,OAuthパートナー管理,pages,1,
06,242,pages.marketingIntel.pricingDetail.ent_s8i1,Proプラン全機能含む,pages,1,
06,243,pages.marketingIntel.pricingDetail.ent_desc,Pro全機能 + 即時ロールバック・Amazonポリシー・市場シェア・データガバナンス・SmartConnectパートナーAPI。,pages,1,
06,244,pages.marketingIntel.pricingDetail.ent_s8,Pro全機能含む+無制限,pages,1,
06,245,pages.marketingIntel.pricingDetail.growth_s3i2,RFM分析・セグメントビルダー・メッセージ送信,pages,1,
06,246,pages.marketingIntel.skuTotalMargin,SKU総マージン,pages,1,
06,247,pages.marketingIntel.pricingDetail.ent_s4i2,SLA管理・担当者割当,pages,1,
06,248,pages.marketingIntel.pricingDetail.growth_s3i5,SMS/LMSキャンペーン・テンプレート,pages,1,
06,249,pages.marketingIntel.pricingDetail.pro_s3i1,Shopify・Amazon・LINE Ads連携,pages,1,
