batch,idx,sample_path,ja_value,ns,occurrences,proposed_ko
01,49,audit.sectionAnomaly,異常の概要,audit,1,
01,50,audit.exportAudit,監査ログのエクスポート,audit,1,
01,51,audit.action_SETTLEMENT_IMPORTED,精算インポート,audit,1,
01,52,audit.sectionAnomalyDesc,自動検出されたアラート,audit,1,
01,53,audit.sectionsSelected,選択されたセクション,audit,1,
01,54,audit.preview,👁 ライブプレビュー,audit,1,
01,55,audit.reportTitle,📊 Geniego-ROI 統合レポート,audit,1,
01,56,audit.kpiTitle,📊 主要な KPI,audit,1,
01,57,audit.campaignTitle,📣 キャンペーンのパフォーマンス,audit,1,
01,58,audit.creatorTitle,🤝 クリエイターのパフォーマンス,audit,1,
01,59,channelKpi.aiAnalysis,Claude AI チャネルKPI分析,channelKpi,1,
01,60,channelKpi.kpiSetupTitle,⚙️ チャネル別KPI目標設定,channelKpi,1,
01,61,channelKpi.immediateAction,⚡ 即時アクション,channelKpi,1,
01,62,channelKpi.coreKpi,コアKPI,channelKpi,1,
01,63,channelKpi.pageTitle,チャネルKPI高度化管理,channelKpi,1,
01,64,channelKpi.channelAvg,チャネル全体平均達成状況,channelKpi,1,
01,65,channelKpi.aiSubtitle,チャネル別KPI達成状況総合評価 · 改善アクション提案,channelKpi,1,
01,66,channelKpi.channelSnsKpi,チャネル別SNS KPI比較,channelKpi,1,
01,67,channelKpi.pageSub,測定可能なKPI · ビジネス目標連携 · チャネル役割最適化 · 定期AI評価,channelKpi,1,
01,68,channelKpi.noGoal,目標を選択してください,channelKpi,1,
01,69,channelKpi.goalTitle,🎯 ビジネス目標設定,channelKpi,1,
01,70,channelKpi.topInsight,💡 最重要インサイト,channelKpi,1,
01,71,channelKpi.communityTitle,💬 コミュニティ/カフェ KPI,channelKpi,1,
01,72,channelKpi.monthlyReview,📅 月間レビュー,channelKpi,1,
01,73,channelKpi.monitorTitle,📈 KPIモニタリング & AI改善分析,channelKpi,1,
01,74,channelKpi.weeklyTrend,📊 週間広告パフォーマンス推移,channelKpi,1,
01,75,channelKpi.contentTitle,📝 コンテンツチャネル (ブログ) KPI,channelKpi,1,
01,76,channelKpi.roleTitle,📡 チャネル別役割定義,channelKpi,1,
01,77,channelKpi.tabRole,📡 チャネル役割,channelKpi,1,
01,78,channelKpi.runAI,🚀 AI チャネルKPI分析実行,channelKpi,1,
01,79,crm.email.pxl.snippetGuide2, タグ内に貼り付けてください。,crm,1,
01,80,crm.email.mr.dedEmptyDesc,'+追加'ボタンで控除項目を登録してください,crm,1,
01,81,crm.email.mr.kpiRollupNote,* 直近30日実績基準のシミュレーション — 控除項目変更時のKPI影響度推定,crm,1,
01,82,crm.aiHub.catalogSync.ihub.channelAddBtn,+ チャネル追加,crm,1,
01,83,crm.aiHub.journey.newJourney,+ 新規ジャーニー,crm,1,
01,84,crm.aiHub.catalogSync.reportBuilder.schedNew,+ 新規スケジュール,crm,1,
01,85,crm.email.conn.dwSync15min,15分ごと,crm,1,
01,86,crm.email.catalogSync.boxPerPlLabel,1PLあたりボックス数 *,crm,1,
01,87,crm.aiHub.reviews.autoEscalateDesc,1★のネガティブレビューを自動エスカレーション,crm,1,
01,88,crm.email.catalogSync.qtyPerBoxLabel,1ボックスあたり数量 (ea) *,crm,1,
01,89,crm.aiHub.catalogSync.sms.guideComposeDesc,1件ずつ即時送信,crm,1,
01,90,crm.aiHub.crm.aiSegChurnReason,1回のみ購入、60日以上非活動,crm,1,
01,91,crm.aiHub.catalogSync.webPopup.noAbTestsDesc,2つ以上のポップアップバリアントを登録するとA/Bテストが自動実行されます。,crm,1,
01,92,crm.aiHub.journey.guideNodeAbTest,2グループに分けて比較します。,crm,1,
01,93,crm.email.mr.badge2StepApproval,2段階承認キュー,crm,1,
01,94,crm.aiHub.webPopup.settingInactiveDesc,30秒以上操作なし時,crm,1,
01,95,crm.aiHub.catalogSync.webPopup.settingInactiveDesc,30秒以上非活動時にポップアップ表示,crm,1,
01,96,crm.email.pxl.secLockWait,30秒後に自動解除されます,crm,1,
01,97,crm.aiHub.webPopup.step3,3秒以内にポップアップが表示されます！,crm,1,
01,98,crm.email.conn.dwSync5min,5分ごと,crm,1,
01,99,crm.aiHub.dashGuide.step5Desc,5秒ごとに自動更新されます。LIVEバッジはリアルタイムデータを示します。,crm,1,
01,100,crm.aiHub.dashGuide.feat1Desc,5秒間隔で自動更新し常に最新の状態を維持します。,crm,1,
01,101,crm.aiHub.omniChannel.badgeChannelCount,:{{n}}チャネル連携,crm,1,
01,102,crm.aiHub.catalogSync.webPopup.noAbTests,A/Bテストデータなし,crm,1,
01,103,crm.aiHub.catalogSync.ihub.scDesc,AIがAPIキーのスキャン・連携を自動化します。,crm,1,
01,104,crm.aiHub.catalogSync.webPopup.abInsight,AIが最適バリアントを自動分析しコンバージョン率最適化を推奨します。,crm,1,
01,105,crm.aiHub.catalogSync.pnl.actionDesc,AIが異常検知結果に基づき収益改善策を自動提案します。,crm,1,
01,106,crm.aiHub.catalogSync.reviews.aiDisclaimer,AIが自動生成したドラフトです。送信前に必ず確認してください。,crm,1,
01,107,crm.email.aiPolicy.cfgBidDesc,AIが設定可能な最大CPC/CPM,crm,1,
01,108,crm.aiHub.crm.guideAiDesc,AIが顧客データを分析しセグメントを自動作成。VIPアップセル候補、離脱リスク顧客を識別し、予測売上とAIインサイトを提供します。,crm,1,
01,109,crm.email.aiPolicy.cfgBudgetDesc,AIの日次予算超過支出を防止,crm,1,
01,110,crm.aiHub.aiEvalTitle,AIインフルエンサー総合評価,crm,1,
01,111,crm.email.aiPolicy.tabConfigDesc,AIガードレール設定,crm,1,
01,112,crm.email.campaignMgr.tabCopywriter,AIコピー,crm,1,
01,113,crm.email.campaignMgr.aiCopyTitle,AIコピーライター,crm,1,
01,114,crm.aiHub.aiScoreTitle,AIスコア,crm,1,
01,115,crm.aiHub.catalogSync.webPopup.guideFeedDesc,AIデザイン·作成/編集/削除,crm,1,
01,116,crm.aiHub.catalogSync.webPopup.aiGenerating,AIデザイン生成中...,crm,1,
01,117,crm.aiHub.catalogSync.webPopup.aiDesignResult,AIデザイン結果,crm,1,
01,118,crm.aiHub.reviews.guideSettingsDesc,AIトーン設定、自動エスカレーション、Slackアラート,crm,1,
01,119,crm.aiHub.webPopup.aiDesignTitle,AIポップアップ自動デザイン,crm,1,
01,120,crm.email.campaignMgr.pageSub,AIマーケティングキャンペーン統合管理 · 素材·予算·成果 · リアルタイム,crm,1,
01,121,crm.email.campaignMgr.btnAiRecommend,AIマーケティング推奨,crm,1,
01,122,crm.aiHub.catalogSync.caseStudy.ctaDesc,AIマーケティング自動化からコマース・物流統合まで、7日間無料でお試しください。専任オンボーディングチームが初日からサポートします。,crm,1,
01,123,crm.email.alertAuto.noFiredDesc,AIルールエンジンの発動ログがここに表示されます,crm,1,
01,124,crm.email.dt.qualityEstEx4,AI予測コンバージョン率,crm,1,
01,125,crm.aiHub.webPopup.abInsight,AI分析: ベイジアン信頼度に基づく最適バリアント自動配信推奨,crm,1,
01,126,crm.aiHub.catalogSync.pnl.descAction,AI基盤の収益改善提案,crm,1,
01,127,crm.email.dt.srcCRMDesc,AI推定セグメント（実測ではない）,crm,1,
01,128,crm.aiHub.aiCommissionRec,AI推薦コミッション,crm,1,
01,129,crm.aiHub.catalogSync.journey.pageSub,AI搭載のオムニチャネル顧客ジャーニーを設計・自動化,crm,1,
01,130,crm.aiHub.webPopup.aiDesignResult,AI生成ポップアップデザイン,crm,1,
01,131,crm.aiHub.reviews.aiDisclaimer,AI生成案です。送信前に確認してください。,crm,1,
01,132,crm.aiHub.catalogSync.reviews.aiGenerated,AI生成返信ドラフト,crm,1,
01,133,crm.aiHub.catalogSync.journey.aiImagePh,AI画像の説明,crm,1,
01,134,crm.aiHub.crm.email.guideCreativeDesc,AI画像生成でメールデザインを作成,crm,1,
01,135,crm.aiHub.webPopup.aiImagePh,AI画像説明 (例: 夏のビーチにサングラス),crm,1,
01,136,crm.aiHub.catalogSync.webPopup.aiImagePh,AI画像説明(例：ビーチでサングラスをかけた女性が歓声を上げる姿),crm,1,
01,137,crm.aiHub.guideAiDesc,AI総合スコア/グレード·コミッション最適化·契約更新勧告,crm,1,
01,138,crm.aiHub.catalogSync.webPopup.aiDesignTitle,AI自動デザイン生成,crm,1,
01,139,crm.aiHub.aiRanking,AI評価ランキング,crm,1,
01,140,crm.aiHub.catalogSync.reviews.guideSettingsDesc,AI返信トーン·自動エスカレーション·Slack通知設定,crm,1,
01,141,crm.aiHub.reviews.feedSub,AI返信案・CSエスカレーション,crm,1,
01,142,crm.email.conn.noPlatformsDesc,APIキーまたはOAuthで広告・コマース・CRMプラットフォームを接続してください。,crm,1,
01,143,crm.email.dt.qualityNoneEx2,APIキー未登録チャネルデータ,crm,1,
01,144,crm.aiHub.omniChannel.guideDashDesc,APIキー登録・接続テスト・自動同期,crm,1,
01,145,crm.aiHub.catalogSync.dt.qualityLiveEx1,APIリアルタイム注文,crm,1,
01,146,crm.email.dt.srcInventoryDesc,API連携またはCSVアップロード,crm,1,
01,147,crm.aiHub.crm.email.awsRegion,AWSリージョン,crm,1,
01,148,crm.aiHub.journey.abGroupA,Aグループ比率 (%),crm,1,
01,149,crm.email.conn.dwDesc,BigQuery・Snowflake・Redshift・Databricksにマーケティングデータをリアルタイム同期。ネイティブコネクタで既存BIツールと即座に統合可能。,crm,1,
01,150,crm.aiHub.journey.abGroupB,Bグループ,crm,1,
01,151,crm.email.dt.metaStep4,CAPIアクセストークンを生成（イベントマネージャー → 設定）,crm,1,
01,152,crm.email.dt.qualityEstEx1,CRM AIセグメント,crm,1,
01,153,crm.aiHub.catalogSync.devHub.epCrm,CRMセグメント検索,crm,1,
01,154,crm.email.campaignMgr.tabCrm,CRMチャネル,crm,1,
01,155,crm.aiHub.webPopup.guideFeedDesc,CRUD、AIデザイン,crm,1,
01,156,crm.email.catalogSync.importDesc,CSV/Excelファイルで商品を一括登録します。,crm,1,
01,157,crm.aiHub.catalogSync.settlements.csvSuccess,CSVがダウンロードされました。,crm,1,
01,158,crm.email.catalogSync.csvImportEmpty,CSVファイルにデータがありません,crm,1,
01,159,crm.email.catalogSync.csvImportError,CSVファイル解析エラー,crm,1,
01,160,crm.aiHub.catalogSync.dt.qualityEstEx2,CSV一括インポート,crm,1,
01,161,crm.aiHub.reviews.escalated,CSエスカレーション完了,crm,1,
01,162,crm.aiHub.reviews.csAssigned,CS配置済み,crm,1,
01,163,crm.aiHub.catalogSync.webPopup.linkUrlDesc,CTAクリック時にこのURLに移動します。,crm,1,
01,164,crm.aiHub.catalogSync.webPopup.ctaBtn,CTAボタン,crm,1,
01,165,crm.aiHub.webPopup.ctaBtn,CTAボタンテキスト,crm,1,
01,166,crm.aiHub.aiAnalyzing,Claude AIがクリエイターデータを分析中です...,crm,1,
01,167,crm.aiHub.aiEvalSub,Claude Sonnet 3.5基盤·ROI·コンバージョン·エンゲージメント·コミッション・更新勧告,crm,1,
01,168,crm.aiHub.journey.igMessage,DMメッセージ,crm,1,
01,169,crm.aiHub.catalogSync.ihub.dwDesc,DW連携を管理します。,crm,1,
01,170,crm.email.conn.dwFeatureDelta,Deltaトランザクション,crm,1,
01,171,crm.aiHub.catalogSync.webPopup.settingGdprDesc,EUユーザー向けプライバシー同意表示,crm,1,
01,172,crm.aiHub.catalogSync.excelImport,Excelインポート,crm,1,
01,173,crm.aiHub.catalogSync.excelTemplate,Excelテンプレート,crm,1,
01,174,crm.email.catalogSync.excelImportEmpty,Excelファイルにデータがありません,crm,1,
01,175,crm.email.catalogSync.excelImportError,Excelファイル解析エラー,crm,1,
01,176,crm.aiHub.catalogSync.webPopup.step3,Exit-Intentが検出されるとポップアップが自動表示されます。,crm,1,
01,177,crm.aiHub.webPopup.howItWorks,Exit-Intentの動作方法,crm,1,
01,178,crm.aiHub.webPopup.guideTrendDesc,Exit-Intentテスト,crm,1,
01,179,crm.aiHub.catalogSync.webPopup.guideTrendDesc,Exit-Intentテスト·リアルタイム転換,crm,1,
01,180,crm.aiHub.webPopup.live,Exit-Intentライブデモ,crm,1,
01,181,crm.aiHub.catalogSync.webPopup.heroDesc,Exit-Intent検出·AI自動デザイン·A/Bテスト·リアルタイムコンバージョン追跡·プラットフォーム最適化,crm,1,
01,182,crm.aiHub.journey.lineMsgFlex,Flexメッセージ,crm,1,
01,183,crm.email.dt.googleDesc,GA4 Enhanced Ecommerce + Google Ads コンバージョントラッキング,crm,1,
01,184,crm.aiHub.catalogSync.devHub.heroDesc,Geniego-ROI REST APIドキュメント、Webhook管理、JWT認証、SDK統合ガイドを提供します。,crm,1,
01,185,crm.aiHub.catalogSync.caseStudy.heroDesc,Geniego-ROIを導入した企業の成果を確認し、連携チャネルとソリューションの活用事例を参考にしてください。,crm,1,
01,186,crm.aiHub.dashGuide.subtitle,Geniego-ROIダッシュボードの主要機能と活用方法をご案内します。リアルタイムKPIを監視し、データに基づく意思決定を行いましょう。,crm,1,
01,187,crm.email.dt.googleStep2,Google Ads → ツール → コンバージョン → タグ設定 → コンバージョンIDをコピー,crm,1,
01,188,crm.email.dt.improveStep2,Google Analytics 4連携でサイトトラフィックの実測分析を開始,crm,1,
01,189,crm.email.dt.googleStep1,Google Analytics → 管理 → データストリーム → 測定IDをコピー,crm,1,
01,190,crm.aiHub.journey.webhookMethod,HTTPメソッド,crm,1,
01,191,crm.aiHub.journey.igMessagePh,Instagram DMメッセージを入力,crm,1,
01,192,crm.aiHub.dashGuide.feat4Desc,JPY、USD、KRWなど主要通貨で自動換算表示します。,crm,1,
01,193,crm.aiHub.catalogSync.recon.jsonError,JSON形式エラーです。,crm,1,
01,194,crm.aiHub.catalogSync.recon.uploadHint,JSON配列形式で入力してください。,crm,1,
01,195,crm.aiHub.dashGuide.step2Title,KPIカード確認,crm,1,
01,196,crm.aiHub.catalogSync.reportBuilder.widgetKpiSummary,KPIサマリー,crm,1,
01,197,crm.aiHub.dashGuide.tip2,KPI変化率を注視して異常を早期発見しましょう。,crm,1,
01,198,crm.email.mr.kpiTitle,KPI影響度シミュレーション,crm,1,
01,199,crm.aiHub.catalogSync.reviews.guideDashDesc,KPI概要·チャネル評価·ネガティブキーワード·一括処理,crm,1,
01,200,crm.aiHub.reviews.guideDashDesc,KPI要約、チャネル別評価、ネガティブキーワード監視,crm,1,
01,201,crm.email.ds.pipeStreamAggDesc,Kafka Streams: 1分ウィンドウ集計→Redis→ダッシュボード,crm,1,
01,202,crm.email.dt.kakaoStep1,Kakaoビジネス → Pixel&SDK → ピクセル作成 → Track IDコピー,crm,1,
01,203,crm.email.dt.kakaoDesc,Kakaoモーメント広告コンバージョン＆Kakaoチャネル分析,crm,1,
01,204,crm.aiHub.journey.conditionLineClicked,LINEクリック,crm,1,
01,205,crm.aiHub.guideNodeLine,LINEメッセージを送信。テキスト、Flex、テンプレートメッセージに対応。,crm,1,
01,206,crm.aiHub.journey.guideNodeLine,LINEメッセージを送信します。,crm,1,
01,207,crm.aiHub.journey.lineSendSim,LINE送信シミュレーション: {{count}}名,crm,1,
01,208,crm.aiHub.sms.lmsCostInfo,LMS: 長文、1件約50〜60ウォン,crm,1,
01,209,crm.email.conn.dwFeatureML,MLモデル統合,crm,1,
01,210,crm.email.conn.dwFeatureMLBuiltin,ML内蔵サポート,crm,1,
01,211,crm.email.pxl.snippetGuide3,Meta CAPIとTikTok Events APIにサーバーサイドで自動転送されます。,crm,1,
01,212,crm.email.dt.qualityLiveEx1,Meta CAPIコンバージョンイベント,crm,1,
01,213,crm.email.pxl.metaCAPIToken,Meta CAPIトークン,crm,1,
01,214,crm.email.dt.improveStep1,Meta Pixel + CAPI連携でコンバージョンデータを実測値に変換,crm,1,
01,215,crm.email.dt.srcConversionDesc,Meta/Googleピクセル連携が必要,crm,1,
01,216,crm.email.dt.metaStep1,Metaビジネスマネージャー → イベントマネージャーを開く,crm,1,
01,217,crm.aiHub.webPopup.triggerScrollDesc,N%スクロール時,crm,1,
01,218,crm.email.dt.naverDesc,Naver SearchAd + ショッピングコンバージョントラッキング,crm,1,
01,219,crm.email.dt.naverStep1,Naver SearchAd → ツール → コンバージョン追跡 → スクリプトキー確認,crm,1,
01,220,crm.email.dt.naverStep2,Naverショッピングパートナーセンター → 広告 → ピクセル管理 → IDコピー,crm,1,
01,221,crm.email.dt.naverName,Naver共通スクリプト,crm,1,
01,222,crm.aiHub.webPopup.triggerInactiveDesc,N秒操作なし時,crm,1,
01,223,crm.email.ds.pipeAdApiDesc,OAuth2トークン自動更新、15分間隔,crm,1,
01,224,crm.aiHub.catalogSync.dt.qualityLiveEx2,OAuth広告パフォーマンス,crm,1,
01,225,crm.aiHub.catalogSync.recon.viewPnl,P&Lダッシュボード確認 →,crm,1,
01,226,crm.aiHub.catalogSync.devHub.epPnl,P&Lレポート作成,crm,1,
01,227,crm.aiHub.catalogSync.devHub.postmanDownload,Postman Collectionダウンロード,crm,1,
01,228,crm.aiHub.catalogSync.devHub.endpointList,REST APIエンドポイント一覧,crm,1,
01,229,crm.aiHub.crm.rfmListTit,RFMセグメント,crm,1,
01,230,crm.aiHub.catalogSync.reportBuilder.tplPerformanceDesc,ROAS、クリック、コンバージョンなどの主要指標を一覧で確認します。,crm,1,
01,231,crm.aiHub.catalogSync.reportBuilder.widgetRoasTrend,ROASトレンド,crm,1,
01,232,crm.email.ds.pipeDerivedMetricsDesc,ROAS・ACOS・CTR・CVR・返品率等,crm,1,
01,233,crm.aiHub.catalogSync.pnl.guideSecAnomaly,ROAS低下や返品急増などの異常をAIが自動検知します。,crm,1,
01,234,crm.aiHub.catalogSync.pnl.descAnomaly,ROAS低下・返品急増の自動検知,crm,1,
01,235,crm.email.ds.pipeBudgetReallocDesc,ROAS基準予算移動シミュレーション,crm,1,
01,236,crm.email.dt.qualityEstEx3,ROAS設定値ベースの計算,crm,1,
01,237,crm.aiHub.catalogSync.dt.qualityLiveEx3,SDKコンバージョン追跡,crm,1,
01,238,crm.aiHub.catalogSync.devHub.sdkTitle,SDK・外部統合ガイド,crm,1,
01,239,crm.aiHub.catalogSync.skuLabel,SKUコード,crm,1,
01,240,crm.aiHub.catalogSync.skuPh,SKUコードを入力してください,crm,1,
01,241,crm.aiHub.guideNodeSms,SMS テキストメッセージを送信します。,crm,1,
01,242,crm.aiHub.catalogSync.sms.heroDesc,SMS/LMSキャンペーンを管理します,crm,1,
01,243,crm.aiHub.sms.smsCostInfo,SMS: 90文字以下、1件約10〜20ウォン,crm,1,
01,244,crm.aiHub.journey.guideNodeSms,SMSを送信します。,crm,1,
01,245,crm.aiHub.journey.smsMessage,SMSメッセージ,crm,1,
01,246,crm.aiHub.journey.smsMessagePh,SMSメッセージを入力,crm,1,
01,247,crm.aiHub.crm.email.guideSetDesc,SMTP/AWS SESプロバイダー設定,crm,1,
01,248,crm.aiHub.crm.email.lblSmtpHost,SMTPホスト,crm,1,
01,249,crm.aiHub.crm.email.lblSmtpPort,SMTPポート,crm,1,
